snapped_at,price,market_cap,total_volume
2022-06-01 00:00:00 UTC,1850.2997167353394,0.0,0.0
2022-06-02 00:00:00 UTC,1850.2997167353394,0.0,0.0
2022-06-03 00:00:00 UTC,1865.8388113121694,0.0,0.0
2022-06-04 00:00:00 UTC,1809.8008949463222,96717738.17063566,0.0
2022-06-05 00:00:00 UTC,1826.1032771349849,97281884.19874626,0.0
2022-06-06 00:00:00 UTC,1844.223936857683,98504093.93603042,0.0
2022-06-07 00:00:00 UTC,1886.887600553963,100696186.8922306,0.0
2022-06-08 00:00:00 UTC,1837.112076804687,98804979.92273967,0.0
2022-06-09 00:00:00 UTC,1829.0123081523996,97695634.25232832,0.0
2022-06-10 00:00:00 UTC,1815.6591241497854,96080947.40301733,0.0
2022-06-11 00:00:00 UTC,1703.7686918512184,81324841.3829581,0.0
2022-06-12 00:00:00 UTC,1572.8909962088076,74821342.2761409,0.0
2022-06-13 00:00:00 UTC,1484.282668100676,61411028.2356401,0.0
2022-06-14 00:00:00 UTC,1214.916116222696,44392831.7786663,0.0
2022-06-15 00:00:00 UTC,1198.8683409669538,37162251.125294425,0.0
2022-06-16 00:00:00 UTC,1241.5687984216358,33204362.04997841,0.0
2022-06-17 00:00:00 UTC,1088.0327565361806,29175027.065187484,0.0
2022-06-18 00:00:00 UTC,1103.5667750665232,29076800.896396857,0.0
2022-06-19 00:00:00 UTC,1007.996807389149,26321972.00723744,0.0
2022-06-20 00:00:00 UTC,1159.3686786903306,30690788.742140617,0.0
2022-06-21 00:00:00 UTC,1128.2326674319431,29528942.628706027,0.0
2022-06-22 00:00:00 UTC,1158.0680886298053,27888486.526271813,0.0
2022-06-23 00:00:00 UTC,1081.6856900881346,26049052.806019604,0.0
2022-06-24 00:00:00 UTC,1164.8881596371104,28035644.524660002,0.0
2022-06-25 00:00:00 UTC,1255.5778618404863,26521030.250325747,0.0
2022-06-26 00:00:00 UTC,1267.4384328077824,26758812.330609303,0.0
2022-06-27 00:00:00 UTC,1238.1777661759077,26115874.1452777,0.0
2022-06-28 00:00:00 UTC,1227.7956370223933,25940619.75713332,0.0
2022-06-29 00:00:00 UTC,1171.9060381710074,24704730.537093043,0.0
2022-06-30 00:00:00 UTC,1131.7439631086331,23848389.808703225,0.0
2022-07-01 00:00:00 UTC,1048.5913818688266,22087249.404734276,0.0
