snapped_at,price,market_cap,total_volume
2017-11-08 00:00:00 UTC,0.0481092,26140061.6562,1004230.0
2017-11-09 00:00:00 UTC,0.051419,27938436.5215,823601.0
2017-11-10 00:00:00 UTC,0.0423768,23025370.7148,670222.0
2017-11-11 00:00:00 UTC,0.0444359,24144179.61115,879702.0
2017-11-12 00:00:00 UTC,0.0396062,21519969.3607,1643460.0
2017-11-13 00:00:00 UTC,0.049493,26891947.3105,1415920.0
2017-11-14 00:00:00 UTC,0.0483873,26291166.87405,991182.0
2017-11-15 00:00:00 UTC,0.0455929,24772833.82565,751815.0
2017-11-16 00:00:00 UTC,0.0429433,23333177.64005,1149020.0
2017-11-17 00:00:00 UTC,0.0454633,24702415.86005,1099040.0
2017-11-18 00:00:00 UTC,0.0480809,26124684.89365,1132430.0
2017-11-19 00:00:00 UTC,0.043981,23897010.3785,1182500.0
2017-11-20 00:00:00 UTC,0.0444434,24148254.7249,1088100.0
2017-11-21 00:00:00 UTC,0.0433795,23570186.25575,788845.0
2017-11-22 00:00:00 UTC,0.0421465,22900237.55525,669330.0
2017-11-23 00:00:00 UTC,0.0467659,25410181.61615,835414.0
2017-11-24 00:00:00 UTC,0.0475392,25830353.0112,933679.0
2017-11-25 00:00:00 UTC,0.0480939,26131748.42415,2650530.0
2017-11-26 00:00:00 UTC,0.0488392,26536706.0612,743884.0
2017-11-27 00:00:00 UTC,0.045316,24622380.626,1005530.0
2017-11-28 00:00:00 UTC,0.0422352,22948432.5672,772058.0
2017-11-29 00:00:00 UTC,0.0346438,18823656.7643,625147.0
2017-11-30 00:00:00 UTC,0.0361869,19662097.83465,489525.0
2017-12-01 00:00:00 UTC,0.0367492,19967622.6962,515717.0
2017-12-02 00:00:00 UTC,0.0358611,19485074.89335,465157.0
2017-12-03 00:00:00 UTC,0.0371444,20182354.0234,443717.0
2017-12-04 00:00:00 UTC,0.0412763,22427415.69055,517572.0
2017-12-05 00:00:00 UTC,0.0396674,21553222.2889,457380.0
2017-12-06 00:00:00 UTC,0.0359929,19556688.22565,560958.0
