snapped_at,price,market_cap,total_volume
2020-04-14 00:00:00 UTC,0.005702116513036118,0.0,18350888.10998213
2020-04-15 00:00:00 UTC,0.005847928393881023,0.0,20332692.581651226
2020-04-16 00:00:00 UTC,0.00584380558856258,0.0,20336259.780133072
2020-04-17 00:00:00 UTC,0.005615357325012466,0.0,21718156.091657694
2020-04-18 00:00:00 UTC,0.005422044065817122,0.0,16880892.26649139
2020-04-19 00:00:00 UTC,0.005248498536548575,0.0,14069755.674701694
2020-04-20 00:00:00 UTC,0.0052957482614869565,0.0,14577709.801981978
2020-04-21 00:00:00 UTC,0.005975079938170319,0.0,22628696.94319074
2020-04-22 00:00:00 UTC,0.005272478575258333,0.0,15259183.705100603
2020-04-23 00:00:00 UTC,0.005269697913489892,0.0,18612286.114498667
2020-04-24 00:00:00 UTC,0.005156784061607535,0.0,15502349.520584254
2020-04-25 00:00:00 UTC,0.005208680076119771,0.0,17256815.8804059
2020-04-26 00:00:00 UTC,0.00518636308260644,0.0,14690310.556955215
2020-04-27 00:00:00 UTC,0.005392163646234297,0.0,20676084.43454534
2020-04-28 00:00:00 UTC,0.005307720732507375,0.0,18905158.69334397
2020-04-29 00:00:00 UTC,0.005475935480627827,0.0,23327459.786792453
2020-04-30 00:00:00 UTC,0.005039089504146219,0.0,16964838.510198537
2020-05-01 00:00:00 UTC,0.005020013100823161,0.0,17984207.489143725
2020-05-02 00:00:00 UTC,0.0050556049748747165,0.0,16106831.221228914
2020-05-03 00:00:00 UTC,0.00503989835710829,0.0,17833735.42644585
2020-05-04 00:00:00 UTC,0.005043326231332472,0.0,12349520.421364017
2020-05-05 00:00:00 UTC,0.005032253114248959,0.0,16718380.620004619
2020-05-06 00:00:00 UTC,0.004829851968154286,0.0,17027601.333569225
2020-05-07 00:00:00 UTC,0.004796880852472703,0.0,15673084.172004446
2020-05-08 00:00:00 UTC,0.004785711197330222,0.0,17405542.670240797
2020-05-09 00:00:00 UTC,0.005019202687850706,0.0,15763164.953695137
2020-05-10 00:00:00 UTC,0.005001478931631235,0.0,23982012.783106614
2020-05-11 00:00:00 UTC,0.005032254368602074,0.0,15639507.80658241
2020-05-12 00:00:00 UTC,0.004903761014559021,0.0,16447319.707943313
2020-05-13 00:00:00 UTC,0.004899495097765375,0.0,16093089.69905656
2020-05-14 00:00:00 UTC,0.004991561349377156,0.0,13917137.103474515
2020-05-15 00:00:00 UTC,0.005000346275907862,0.0,17286136.061640114
2020-05-16 00:00:00 UTC,0.004997507463321942,0.0,17415070.986872975
2020-05-17 00:00:00 UTC,0.0051445364500676,0.0,23690153.68480714
2020-05-18 00:00:00 UTC,0.005037205376053311,0.0,8931679.281584183
2020-05-19 00:00:00 UTC,0.005378956354106538,0.0,18028779.607276056
2020-05-20 00:00:00 UTC,0.006703819947133797,0.0,20132162.56274728
2020-05-21 00:00:00 UTC,0.006693610304820049,0.0,19997813.698642362
2020-05-22 00:00:00 UTC,0.006683944084596613,0.0,13255737.22316654
2020-05-23 00:00:00 UTC,0.007914099142603975,0.0,31261298.576659203
2020-05-24 00:00:00 UTC,0.00782123659462125,0.0,29909994.473103054
2020-05-25 00:00:00 UTC,0.008427759688383617,0.0,26436358.043372907
2020-05-26 00:00:00 UTC,0.00857681224885287,0.0,31327800.075517174
2020-05-27 00:00:00 UTC,0.008253066163979502,0.0,31784782.551794227
2020-05-28 00:00:00 UTC,0.007901940189155174,0.0,27779699.151207265
2020-05-29 00:00:00 UTC,0.007959219493534585,0.0,32660404.052098446
2020-05-30 00:00:00 UTC,0.008029362810093088,0.0,24958802.52565796
2020-05-31 00:00:00 UTC,0.008027424105996352,0.0,35405664.179536045
2020-06-01 00:00:00 UTC,0.008991562132619674,0.0,25913757.24362593
2020-06-02 00:00:00 UTC,0.009401575829868246,0.0,31463804.91681203
2020-06-03 00:00:00 UTC,0.008895458515727563,0.0,29081181.595338926
2020-06-04 00:00:00 UTC,0.009266950104337021,0.0,24911450.81742178
2020-06-05 00:00:00 UTC,0.009543862230071616,0.0,33689615.7880305
2020-06-06 00:00:00 UTC,0.009485985294678133,0.0,31081234.199939713
2020-06-07 00:00:00 UTC,0.010053594373404626,0.0,29481715.782074973
2020-06-08 00:00:00 UTC,0.010171549502321318,0.0,31094253.75818303
2020-06-09 00:00:00 UTC,0.009587937108488513,0.0,34789669.45556864
2020-06-10 00:00:00 UTC,0.009751397242534026,0.0,35383810.77576841
2020-06-11 00:00:00 UTC,0.009818465498482958,0.0,29383010.51494133
2020-06-12 00:00:00 UTC,0.009563468955995521,0.0,29515417.663341597
2020-06-13 00:00:00 UTC,0.009583064627258522,0.0,25216527.24510697
2020-06-14 00:00:00 UTC,0.009773922198535389,0.0,38447025.34107613
2020-06-15 00:00:00 UTC,0.009847902571192207,0.0,25495377.446094997
2020-06-16 00:00:00 UTC,0.009724679347537424,0.0,28379822.972086936
2020-06-17 00:00:00 UTC,0.009689421236857284,0.0,34717978.995179586
2020-06-18 00:00:00 UTC,0.009701365746351632,0.0,32796352.307881936
2020-06-19 00:00:00 UTC,0.009692927664465799,0.0,37398103.86259377
2020-06-20 00:00:00 UTC,0.00973480074050904,0.0,38606511.78838251
2020-06-21 00:00:00 UTC,0.009768290353668581,0.0,40538934.687658325
2020-06-22 00:00:00 UTC,0.009769099123728631,0.0,30181944.11705925
2020-06-23 00:00:00 UTC,0.00974341890098268,0.0,36998156.69035638
2020-06-24 00:00:00 UTC,0.00976923692771151,0.0,30331965.830971666
2020-06-25 00:00:00 UTC,0.011464542742424833,0.0,33532100.33154763
