snapped_at,price,market_cap,total_volume
2018-01-23 00:00:00 UTC,0.305561,30556100.0,265641.0
2018-01-24 00:00:00 UTC,0.289028,28902800.0,286429.0
2018-01-25 00:00:00 UTC,0.376302,37630200.0,112605.0
2018-01-26 00:00:00 UTC,0.375055,37505500.0,265400.0
2018-01-27 00:00:00 UTC,0.409674,40967400.0,117772.0
2018-01-28 00:00:00 UTC,0.306798,30679800.0,353093.0
2018-01-29 00:00:00 UTC,0.291534,29153400.0,233102.0
2018-01-30 00:05:14 UTC,0.282668,28266800.0,241035.0
2018-01-31 00:00:00 UTC,0.256808,25680800.0,109469.0
2018-02-01 00:00:00 UTC,0.220405,22040500.0,92813.9
2018-02-02 00:00:00 UTC,0.171893,17189300.0,130367.0
2018-02-03 00:00:00 UTC,0.160954,16095400.0,56477.4
2018-02-04 00:00:00 UTC,0.205368,20536800.0,20931.8
2018-02-05 00:00:00 UTC,0.138706,13870600.0,99179.7
2018-02-06 00:00:00 UTC,0.115266,11526600.0,28593.1
2018-02-07 00:00:00 UTC,0.131799,13179900.0,28792.6
2018-02-08 00:05:13 UTC,0.158294,15829400.0,32186.5
2018-02-09 00:00:00 UTC,0.177429,17742900.0,47158.6
2018-02-10 00:00:00 UTC,0.187271,18727100.0,28914.3
2018-02-11 00:00:00 UTC,0.205862,20586200.0,120237.0
2018-02-12 00:00:00 UTC,0.235266,23526600.0,77220.5
2018-02-13 00:00:00 UTC,0.254865,25486500.0,151501.0
2018-02-14 00:00:00 UTC,0.230654,23065400.0,46897.2
2018-02-15 00:00:00 UTC,0.230506,23050600.0,25940.6
2018-02-16 00:00:00 UTC,0.233848,23384800.0,17093.8
2018-02-17 00:00:00 UTC,0.27147,27147000.0,74422.2
2018-02-18 00:00:00 UTC,0.291733,29173300.0,139345.0
2018-02-19 00:00:00 UTC,0.325289,32528900.0,318337.0
2018-02-20 00:00:00 UTC,0.280148,28014800.0,158499.0
2018-02-21 00:00:00 UTC,0.285708,28570800.0,201027.0
2018-02-22 00:00:00 UTC,0.229711,22971100.0,83093.8
2018-02-23 00:00:00 UTC,0.203919,20391900.0,82843.6
2018-02-24 00:00:00 UTC,0.250822,25552287.331714,44939.6
2018-02-25 00:00:00 UTC,0.244073,24864738.443651,21303.9
2018-02-26 00:00:00 UTC,0.281574,28685122.330338,68919.6
2018-02-27 00:00:00 UTC,0.242639,24718650.859493,42579.9
2018-02-28 00:00:00 UTC,0.217752,22183307.967624,57700.2
2018-03-01 00:00:00 UTC,0.223617,22780800.074379,46251.5
2018-03-02 00:00:00 UTC,0.217844,22192680.392828,20243.7
2018-03-03 00:00:00 UTC,0.235094,23950010.118578,52154.4
2018-03-04 00:00:00 UTC,0.251605,25632054.820135,89645.6
2018-03-05 00:00:00 UTC,0.291558,29702234.213346,159687.0
2018-03-06 00:00:00 UTC,0.230293,23468588.50336,148704.0
2018-03-07 00:00:00 UTC,0.232292,23672301.63584,32793.2
2018-03-08 00:00:00 UTC,0.201331,20517142.90912,56185.7
2018-03-09 00:00:00 UTC,0.181839,18530761.52928,45580.5
2018-03-10 00:00:00 UTC,0.178051,18144735.84352,74699.1
2018-03-11 00:00:00 UTC,0.185416,18895284.72832,26514.4
2018-03-12 00:00:00 UTC,0.203407,20728702.92064,22405.7
2018-03-13 00:00:00 UTC,0.168565,17178041.1088,15567.7
2018-03-14 00:00:00 UTC,0.166029,16919603.63808,4106.17
2018-03-15 00:00:00 UTC,0.163161,16627332.87072,11449.5
2018-03-16 00:00:00 UTC,0.16151,16459083.5552,4669.79
2018-03-17 00:00:00 UTC,0.158961,16199321.28672,9194.5
2018-03-18 00:00:00 UTC,0.136747,13935547.63744,13092.8
2018-03-19 00:00:00 UTC,0.140661,14334413.67072,23851.1
2018-03-20 00:00:00 UTC,0.14586,14864230.8672,15316.9
2018-03-21 00:00:00 UTC,0.121908,12423341.94816,96018.7
2018-03-22 00:00:00 UTC,0.116481,11870289.83712,57660.0
2018-03-23 00:00:00 UTC,0.109868,11196375.40736,31898.1
2018-03-24 00:00:00 UTC,0.0957198,9754567.432896,53119.1
2018-03-25 00:00:00 UTC,0.096418,9825719.26336,27170.6
2018-03-26 00:00:00 UTC,0.101271,10320276.45792,44009.4
2018-03-27 00:00:00 UTC,0.082989,8457203.17728,42307.5
2018-03-28 00:00:00 UTC,0.080596,8213338.48192,12042.4
2018-03-29 00:00:00 UTC,0.0938566,9564693.341632,33532.6
2018-03-30 00:00:00 UTC,0.0781083,7959823.144416,6282.49
2018-03-31 00:00:00 UTC,0.0772518,7872539.353536,62383.4
2018-04-01 00:00:00 UTC,0.0754851,7692499.337952,80908.5
2018-04-02 00:00:00 UTC,0.0697638,7109455.843776,8391.66
2018-04-03 00:00:00 UTC,0.0710344,7238939.538688,9168.31
2018-04-04 00:00:00 UTC,0.0779478,7943466.987456,11393.9
2018-04-05 00:00:00 UTC,0.0733605,7475986.62096,27881.6
2018-04-06 00:00:00 UTC,0.0708566,7220820.381632,16430.4
2018-04-07 00:00:00 UTC,0.0677004,6899179.867008,11521.9
2018-04-08 00:00:00 UTC,0.0701634,7150178.088768,6686.77
2018-04-09 00:00:00 UTC,0.0739695,7538048.30064,9114.02
2018-04-10 00:00:00 UTC,0.07332004008400143,7471863.451261178,10279.969488755673
2018-04-11 00:00:00 UTC,0.07660162595530419,7806281.72907268,10215.417655160252
2018-04-12 00:00:00 UTC,0.07827661495374406,7976975.703930972,10051.040859122833
2018-04-13 00:00:00 UTC,0.08630013909700265,8794633.15103058,13679.931526223108
2018-04-14 00:00:00 UTC,0.09091065410477207,9264479.301395142,19586.398900362394
2018-04-15 00:00:00 UTC,0.11413082071813765,11630788.894950027,42445.328173448084
2018-04-16 00:00:00 UTC,0.1261868939634166,12859393.420314753,34006.652233520035
2018-04-17 00:00:00 UTC,0.12228876115574114,12462144.373253914,18069.866575601558
2018-04-18 00:00:00 UTC,0.13389322226869138,13644726.226211114,56397.775047483716
2018-04-19 00:00:00 UTC,0.15133671291948875,15422349.098577056,77313.68336367574
2018-04-20 00:00:00 UTC,0.1779976180554528,18139295.821938418,107362.88081532471
2018-04-21 00:00:00 UTC,0.17836699693975394,18176938.307977915,37428.11999818007
2018-04-22 00:00:00 UTC,0.15461156659711053,15756081.315226374,69849.43516507794
2018-04-23 00:00:00 UTC,0.16917165966236955,17239864.290476117,60074.56362966086
2018-04-24 00:00:00 UTC,0.17377228754410035,17708702.868346155,56630.242145900185
2018-04-25 00:00:00 UTC,0.2092036254315594,21319422.64273915,168874.99458933377
2018-04-26 00:00:00 UTC,0.17763538383512747,18102381.43088593,63563.665574095365
2018-04-27 00:00:00 UTC,0.18543813138203472,18897540.08257733,47015.789006832674
2018-04-28 00:00:00 UTC,0.16727691605286069,17046775.66819522,63366.21685967598
2018-04-29 00:00:00 UTC,0.1859172669597775,18946367.601048864,90876.66311524002
2018-04-30 00:00:00 UTC,0.17567595825138438,17902701.22902212,77990.1380921886
2018-05-01 00:00:00 UTC,0.18054843355758557,18399243.103738323,94699.98699461899
2018-05-02 00:00:00 UTC,0.22219384176940093,22643223.373992063,204668.13183502964
2018-05-03 00:00:00 UTC,0.23460323864515614,23907834.234296024,217444.0562556092
2018-05-04 00:00:00 UTC,0.22846386055183038,23282185.438462865,911.5279458377385
2018-05-05 00:00:00 UTC,0.2580037771415842,26292525.079131532,17740.23136745188
2018-05-06 00:00:00 UTC,0.22718274284348483,23151629.909977287,116.92276594076364
2018-05-07 00:00:00 UTC,0.15727146803530737,16027145.274237446,10.196854217899375
