snapped_at,price,market_cap,total_volume
2021-02-08 00:00:00 UTC,1.3181544980616873,144315708.18027094,357407438.5247845
2021-02-09 00:00:00 UTC,1.3181544980616873,144315708.18027094,357407438.5247845
2021-02-10 00:00:00 UTC,3.4567838540234983,367967584.62985736,1454201363.7363892
2021-02-11 00:00:00 UTC,2.4693781377846906,268881628.7054236,546424105.252691
2021-02-12 00:00:00 UTC,2.6623892468378063,287609595.9530448,156653499.29119143
2021-02-13 00:00:00 UTC,2.720921232574599,292896114.8982903,94989654.66762574
2021-02-14 00:00:00 UTC,2.6266742174268294,284118595.3938934,68858621.27950573
2021-02-15 00:00:00 UTC,2.902695137819846,313974858.3750784,214081233.32922792
2021-02-16 00:00:00 UTC,2.722422870009825,294919737.1128195,111246715.36194126
2021-02-17 00:00:00 UTC,2.870133043465665,309620069.8303441,95101386.8997558
2021-02-18 00:00:00 UTC,3.2338484990085656,344672450.6309233,119907997.35442807
2021-02-19 00:00:00 UTC,3.1043762059670557,335683624.4762498,88188603.64989477
2021-02-20 00:00:00 UTC,2.7514770041536387,297377503.14259267,106036569.31404147
2021-02-21 00:00:00 UTC,2.573274211826271,277119419.9421416,76530501.23754723
2021-02-22 00:00:00 UTC,2.7890685035130987,304221675.61794007,60957944.22107945
2021-02-23 00:00:00 UTC,2.478640922807273,268106327.309867,96165088.12331861
2021-02-24 00:00:00 UTC,1.9103766438794691,202405506.22427407,73808364.84077066
2021-02-25 00:00:00 UTC,1.9775621191013153,212788582.63378134,58497077.381019525
2021-02-26 00:00:00 UTC,1.8198657625530241,201686955.9041003,51970600.41902726
2021-02-27 00:00:00 UTC,1.7015601418069284,183891549.5296469,38817108.50901287
2021-02-28 00:00:00 UTC,1.7443726501033632,189047727.7536475,27913979.198956933
2021-03-01 00:00:00 UTC,1.4702198120357577,160646032.90705967,29771139.644033354
2021-03-02 00:00:00 UTC,1.7728548987201496,191897737.64951724,34503270.9262522
2021-03-03 00:00:00 UTC,2.1623757249352984,233997527.1971387,103733895.08919004
2021-03-04 00:00:00 UTC,1.965475252588537,213020588.38182282,65144073.92561666
2021-03-05 00:00:00 UTC,1.8226015615648923,197167447.16990528,47590537.95590028
2021-03-06 00:00:00 UTC,1.7814545969903217,192694006.16827136,25362586.398048583
2021-03-07 00:00:00 UTC,1.8943066881454025,204900840.73249656,36968970.9426522
2021-03-08 00:00:00 UTC,2.0404013161438033,219781355.74183917,31767863.66810918
2021-03-09 00:00:00 UTC,2.145558680423825,232006399.51525596,53496809.900917195
2021-03-10 00:00:00 UTC,2.1485267724946238,232238186.49787062,33933240.726361156
2021-03-11 00:00:00 UTC,1.879742473046612,205094216.17931154,36146406.21684402
2021-03-12 00:00:00 UTC,1.91750729577321,206569410.69724375,38946465.88275687
2021-03-13 00:00:00 UTC,1.8281571027671029,198028753.36983263,32568985.00500398
2021-03-14 00:00:00 UTC,1.9329447847048151,211091082.37738258,31985753.46557411
2021-03-15 00:00:00 UTC,2.738881670416022,297601813.7526056,296181151.36158246
2021-03-16 00:00:00 UTC,2.27994974537113,255635766.4926202,213769323.53486076
2021-03-17 00:00:00 UTC,2.8499946359020307,301673222.9624675,127955290.2100206
2021-03-18 00:00:00 UTC,2.7249781405423934,294885076.94198143,95329144.18430047
2021-03-19 00:00:00 UTC,2.6808250064577535,290259821.2759402,60719621.96008204
2021-03-20 00:00:00 UTC,3.1035707319870998,334770010.3185858,78096732.37103406
2021-03-21 00:00:00 UTC,3.0153057195314292,326373077.87181216,156687657.74090636
