snapped_at,price,market_cap,total_volume
2020-07-13 00:00:00 UTC,0.17353259093541357,24387687.580172405,8069168.432480507
2020-07-14 00:00:00 UTC,0.17353259093541357,24387687.580172405,8069168.432480507
2020-07-15 00:00:00 UTC,0.1345110607049484,18906694.91443836,4930564.821454857
2020-07-16 00:00:00 UTC,0.18487679072005214,25949493.217973758,5835715.7109085
2020-07-17 00:00:00 UTC,0.17987909695940105,25441547.19209094,3544498.0513178995
2020-07-18 00:00:00 UTC,0.266313794105229,37290890.16490666,7246766.353231551
2020-07-19 00:00:00 UTC,0.3733450697863512,52781671.777354516,6172269.044618203
2020-07-20 00:00:00 UTC,0.3557896245085852,50232910.227627344,8970727.099333111
2020-07-21 00:00:00 UTC,0.297083697862778,41666998.26260442,7484097.177781653
2020-07-22 00:00:00 UTC,0.27123711018076824,38970720.76589622,5486414.309888641
2020-07-23 00:00:00 UTC,0.30588967941051176,42896433.8866171,6166653.594812668
2020-07-24 00:00:00 UTC,0.309185836523399,43538229.55572639,5729299.589475339
2020-07-25 00:00:00 UTC,0.36042964197789756,50667347.233754344,6172734.880734704
2020-07-26 00:00:00 UTC,0.3887288416532666,54618939.33597523,5311811.295994599
2020-07-27 00:00:00 UTC,0.35949305108415114,50573590.38444885,5421335.4516419675
2020-07-28 00:00:00 UTC,0.31919384447137916,45067654.19120279,4575325.6415176205
2020-07-29 00:00:00 UTC,0.2960870156838069,41632815.11313014,3219059.9192130743
2020-07-30 00:00:00 UTC,0.29783184975471466,42081892.497031756,2960618.2964562275
2020-07-31 00:00:00 UTC,0.30445883652338956,43070001.16561622,3800722.431996828
2020-08-01 00:00:00 UTC,0.34170469456593255,48196989.98321579,4299347.522082293
2020-08-02 00:00:00 UTC,0.3263938439392801,45900050.59215613,3175877.488423631
2020-08-03 00:00:00 UTC,0.3169360725302636,44971556.09820868,3472993.21762775
2020-08-04 00:00:00 UTC,0.3529207018138193,49389503.42293361,4410265.165566047
2020-08-05 00:00:00 UTC,0.38341209354653627,53950781.76907583,4613523.431562824
2020-08-06 00:00:00 UTC,0.3822350939175482,53711149.48823524,3632689.696643074
2020-08-07 00:00:00 UTC,0.42312770849316805,59553898.1567898,6990653.249978626
2020-08-08 00:00:00 UTC,0.4075443353923108,57281661.462943934,6955156.337516541
2020-08-09 00:00:00 UTC,0.4490918601613643,63051580.50667482,6256672.393695547
2020-08-10 00:00:00 UTC,0.42305844827234895,59792969.83498695,5317249.343860517
2020-08-11 00:00:00 UTC,0.4888820079421049,68742172.50706759,7762526.979017773
2020-08-12 00:00:00 UTC,0.4673701110847843,65814627.95711482,7697678.380120759
2020-08-13 00:00:00 UTC,0.44578410788067147,62724126.115415975,6652553.655093651
2020-08-14 00:00:00 UTC,0.4872792762787305,68561147.11057979,6831838.077118911
2020-08-15 00:00:00 UTC,0.529558538325106,74461261.55431522,8008918.627579605
2020-08-16 00:00:00 UTC,0.5018657932641658,70585749.13256152,6410033.867379774
2020-08-17 00:00:00 UTC,0.534222009356164,75139816.26374136,5475306.951212361
2020-08-18 00:00:00 UTC,0.5368488023528953,75549720.63814032,6792199.052571332
2020-08-19 00:00:00 UTC,0.5227080448829146,73291167.3187419,6843570.874209664
2020-08-20 00:00:00 UTC,0.5071891956493798,71601259.45281614,4260556.47780629
2020-08-21 00:00:00 UTC,0.5027200931017666,70524652.2157004,5737599.571088682
2020-08-22 00:00:00 UTC,0.5230768230180526,73778620.80122823,9201591.417200891
2020-08-23 00:00:00 UTC,0.5308245036528111,74641910.2320316,5588508.284408854
2020-08-24 00:00:00 UTC,0.5664261261043461,79512536.94830869,6142554.126349036
2020-08-25 00:00:00 UTC,0.666008636377777,93523520.62425613,10139076.391577397
2020-08-26 00:00:00 UTC,0.5921395356073151,83822741.91801555,9505402.263462035
2020-08-27 00:00:00 UTC,0.7157496578646708,101121583.5357003,13695894.121790333
2020-08-28 00:00:00 UTC,0.7695384780505219,108246163.81977008,11294969.690560482
2020-08-29 00:00:00 UTC,0.8756547683950957,122020259.78816006,15403244.729953488
2020-08-30 00:00:00 UTC,1.1211552100233408,156634430.26201433,64316322.032964826
2020-08-31 00:00:00 UTC,1.3963421168867232,195205927.12781128,77180334.69363347
2020-09-01 00:00:00 UTC,1.2572398676054142,179300816.89339918,105608190.90685606
2020-09-02 00:00:00 UTC,1.0338314141278049,147348713.43934062,63980719.14271863
2020-09-03 00:00:00 UTC,0.9264213128803925,130181614.53177033,46240233.889153846
2020-09-04 00:00:00 UTC,0.7240032267502067,101238443.55781674,44372072.86612474
2020-09-05 00:00:00 UTC,0.6967340718749817,98717280.56235923,29183708.476957522
2020-09-06 00:00:00 UTC,0.4690940072719962,66069708.693209246,32463596.13810849
2020-09-07 00:00:00 UTC,0.6194125073462796,87869783.34325685,31174148.422415283
2020-09-08 00:00:00 UTC,0.5533114674814664,77827691.14109239,25383698.36218238
2020-09-09 00:00:00 UTC,0.519070137392034,72758500.37057206,19174606.73383095
2020-09-10 00:00:00 UTC,0.6399778423764727,89869800.02801177,32862191.54652068
2020-09-11 00:00:00 UTC,0.6335961529491528,91764355.33199283,26943089.85273818
2020-09-12 00:00:00 UTC,0.6135367006465123,86852377.06534278,24312148.00943994
2020-09-13 00:00:00 UTC,0.675553739970137,93501524.31699926,20137107.93678631
2020-09-14 00:00:00 UTC,0.46118036736685,64634175.10057791,69921101.87172419
2020-09-15 00:00:00 UTC,0.4303167604813901,60648299.707733914,68788869.80938378
2020-09-16 00:00:00 UTC,0.3346810259273093,46949279.946303666,38267170.32584753
