snapped_at,price,market_cap,total_volume
2017-07-15 00:00:00 UTC,0.5190038202808643,10083737.6803286,23968.403495528153
2017-07-16 00:00:00 UTC,0.47366080462055893,9202767.14083215,37130.230957209584
2017-07-17 00:00:00 UTC,0.549452611942601,10675327.984295482,90215.40812332851
2017-07-18 00:00:00 UTC,0.6615770822161017,12853797.008226613,63825.883896907864
2017-07-19 00:00:00 UTC,0.5747565336492247,11166958.486427596,105395.47232420942
2017-07-20 00:00:00 UTC,0.6399309272010371,12433233.342931202,60831.70185223078
2017-07-21 00:00:00 UTC,0.7388300088152752,14354745.973192193,35353.78733213998
2017-07-22 00:00:00 UTC,0.8647760563411147,16801754.753276866,67543.7314338224
2017-07-23 00:00:00 UTC,0.9662355297904688,18773013.29795173,279427.0982794727
2017-07-24 00:00:00 UTC,0.9624283002295804,18699042.543439724,120944.58187940861
2017-07-25 00:00:00 UTC,0.7424799564127715,14425660.892662693,78448.31785922086
2017-07-26 00:00:00 UTC,0.7816104425269397,15185928.046506532,64084.63842337798
2017-07-27 00:00:00 UTC,0.8821030537370421,17138401.40153028,53269.143967716445
2017-07-28 00:00:00 UTC,0.8078066738956549,15694895.254478851,48436.39658267076
2017-07-29 00:00:00 UTC,0.7815584946146286,15184918.749271488,33583.8575749985
2017-07-30 00:00:00 UTC,0.7638108226348626,14840098.804432489,95672.25438180074
2017-07-31 00:00:00 UTC,0.7835296128613011,15223215.652992928,107941.03832941054
2017-08-01 00:00:00 UTC,0.853704980073648,16586654.54677043,130405.40621171276
2017-08-02 00:00:00 UTC,0.8962754534489028,17413757.295669615,186184.335957825
2017-08-03 00:00:00 UTC,1.1495415745010094,22334470.8399779,338493.03387476143
2017-08-04 00:00:00 UTC,1.2460742482272662,24210006.47458951,708545.1243647859
2017-08-05 00:00:00 UTC,1.43312596587221,27844238.78595435,628470.8390056143
2017-08-06 00:00:00 UTC,1.5086979802862084,29312529.267732266,708613.0604996822
2017-08-07 00:00:00 UTC,1.5012087806469607,29167021.42820053,431684.85350219294
2017-08-08 00:00:00 UTC,1.5189862764502142,29512420.820821848,578027.3089621288
2017-08-09 00:00:00 UTC,1.4753676613238957,28664953.700685844,324295.55530328624
2017-08-10 00:00:00 UTC,1.4157833439302996,27507288.568022046,459610.1806477507
2017-08-11 00:00:00 UTC,1.9032648271632515,36978578.00531066,1175277.4554925582
2017-08-12 00:00:00 UTC,2.154013565525924,41850381.26092875,3487028.5746948095
2017-08-13 00:00:00 UTC,1.9566366741893115,38015540.90210432,2456733.8848219793
2017-08-14 00:00:00 UTC,1.8363480779798196,35678450.87942379,2547618.4853351307
2017-08-15 00:00:00 UTC,1.6918454945605088,32870906.718107995,585045.5388547846
2017-08-16 00:00:00 UTC,1.819787320743121,35356691.52961379,438497.3976966851
2017-08-17 00:00:00 UTC,1.8331957534041932,35617204.289588146,440598.11429524753
2017-08-18 00:00:00 UTC,1.6925192871406887,32883997.850319333,971581.3645004961
2017-08-19 00:00:00 UTC,1.575504661307178,30610517.87664903,2317182.246438897
2017-08-20 00:00:00 UTC,1.4551046893507542,28271263.931908347,275600.954387224
2017-08-21 00:00:00 UTC,1.4037959749988258,27274385.689355586,356747.87149137177
2017-08-22 00:00:00 UTC,1.3715299166037578,26647487.66641241,357265.1287757972
2017-08-23 00:00:00 UTC,1.4185257823843649,27560571.470564604,1167213.0511420441
2017-08-24 00:00:00 UTC,1.423819586168303,27663424.911334023,241585.46735939613
2017-08-25 00:00:00 UTC,1.2848860224496381,24964081.36743856,380204.27963139355
2017-08-26 00:00:00 UTC,1.379336532404983,26799162.592173196,574403.8069620623
2017-08-27 00:00:00 UTC,1.4062559346064838,27322180.303611804,238384.0172610678
2017-08-28 00:00:00 UTC,1.347897020973001,26188323.570012942,266509.11420763395
2017-08-29 00:00:00 UTC,1.3640943985474883,26503022.807644714,337893.2173860875
2017-08-30 00:00:00 UTC,1.4112047098908882,27418330.177383102,678753.1809454709
2017-08-31 00:00:00 UTC,1.820300649779632,35366665.01178406,1169136.937061352
2017-09-01 00:00:00 UTC,1.8462070948070575,35870001.953976594,1597723.7226540851
2017-09-02 00:00:00 UTC,1.4693292466895564,28547633.197833315,631761.7183775256
2017-09-03 00:00:00 UTC,1.5058610446433967,29257410.377041623,363213.5931236943
2017-09-04 00:00:00 UTC,1.17613918061846,22851236.367576394,618997.0364781192
2017-09-05 00:00:00 UTC,1.2589054047122794,24459303.32188459,387056.75626097166
2017-09-06 00:00:00 UTC,1.287239845342649,25009813.848918617,581622.4563223764
2017-09-07 00:00:00 UTC,1.2593144158201774,24467250.008516207,719148.4728754605
2017-09-08 00:00:00 UTC,1.0747979489575796,20882275.14544759,544952.9808768095
2017-09-09 00:00:00 UTC,1.0221224616076985,19858841.837515052,269816.04895510274
2017-09-10 00:00:00 UTC,0.9831711901005759,19102056.64857265,275549.1617020596
2017-09-11 00:00:00 UTC,0.9844444829674024,19126795.48624125,223510.5787768782
2017-09-12 00:00:00 UTC,0.966215109172615,18772616.545277357,342878.115323101
2017-09-13 00:00:00 UTC,0.9073658455822895,17629232.790598597,235929.54189099823
2017-09-14 00:00:00 UTC,0.7098373191159715,13791446.309199868,228405.42583855498
2017-09-15 00:00:00 UTC,0.7696946101970702,14954415.054189522,426885.40090989147
2017-09-16 00:00:00 UTC,0.7440654450639584,14456465.389718331,238329.6934827771
2017-09-17 00:00:00 UTC,0.7790392774994626,15135972.819479719,323081.79266513954
2017-09-18 00:00:00 UTC,0.820814158416019,15947617.983404636,255796.55531592548
