,last_calculation,market,last_slope,last_slope_adi,aroon_up,aroon_down,aroon_diff,macd_diff,macd_line,macd_signal,stochastic,stochastic_signal,delta_stochastic,rsi_val,coef_corr,last_slope_btc,prob_last_slope,prob_macd,prob_macd_diff,prob_stochastic,prob_rsi,prob_corr_btc
17,2024-05-16 17:46:11.899435,alphausdt,-0.512645073252862,-0.2470159229173385,4.0,40.0,-36.0,1.066581031610185,-4.129601855435617,-5.196182887045802,66.66666666666667,50.54655349794238,16.120113168724295,45.97933513670344,0.7523354985631187,-0.1074432612761703,0.4770306314590257,0.2886259285527642,0.5797405713428807,0.1773231813595083,0.4743907526934498,0.4742291845555499
18,2024-05-16 17:46:11.899435,alpineusdt,-0.8741912069368566,-0.3434217017602773,8.0,96.0,-88.0,0.9410981674968024,-6.726251876011961,-7.667350043508764,40.184049079754594,35.02368564106549,5.160363438689103,38.7528771023905,0.5221901193220253,-0.1074432612761703,0.5014638846681244,0.7752155604571886,0.38735357878053667,0.4508875463600103,0.49699247504646793,0.5232000618668317
19,2024-05-16 17:46:11.899435,altusdt,-0.8861931000242826,-5.075106851859635,8.0,92.0,-84.0,0.2089301553239995,-8.717190844843893,-8.926121000167893,26.05347408497017,18.62363358426352,7.429840500706653,38.666445038180655,0.5828425447578494,0.8195302649976038,0.5127056517863063,0.46299401197604795,0.4513414606766799,0.2938966116420504,0.49932254855068725,0.4249596951487616
20,2024-05-16 17:46:11.899435,ampusdt,-0.0702229169416808,-0.3147800382639839,36.0,96.0,-60.0,-0.1973788632938626,-2.288831917417191,-2.0914530541233285,23.191094619666025,16.26179732106313,6.929297298602894,42.56231891956935,0.9122160029743956,-0.1074432612761703,0.44573755652226144,0.5085057874430025,0.5341483320516418,0.4249596951487616,0.47925598072110587,0.4317808878235693
21,2024-05-16 17:46:11.899435,ankrusdt,-1.050587467089614,0.327734583731921,8.0,88.0,-80.0,-0.3713343325518199,-3.570759591656412,-3.199425259104592,46.851145038167935,30.40712468193387,16.444020356234066,47.17672935343141,0.9207816800431914,-0.1074432612761703,0.5347904274450132,0.4431622788582783,0.5251581880963092,0.0,0.5004642872257531,0.4276621453734747
22,2024-05-16 17:46:11.899435,apeusdt,-0.0841772117655438,-0.2434012458956784,20.0,40.0,-20.0,0.5152597623077675,-2.095502050860164,-2.6107618131679318,53.09278350515464,40.41327150767567,12.679511997478969,46.00108180174418,-0.1004020974595538,-0.1074432612761703,0.4456599378798342,0.4864367845758753,0.43904845389728614,0.3649924471299094,0.4756318395080873,0.23330383006115224
23,2024-05-16 17:46:11.899435,api3usdt,-0.2328882336516119,-0.4230964153412698,72.0,40.0,32.0,0.6661064514754256,-2.2643933297608143,-2.93049978123624,40.09077155824503,32.21984003783078,7.870931520414253,48.50648714249828,0.8565661407704467,-0.1074432612761703,0.4898552845499437,0.41717105327695975,0.36499244712990936,0.44958135207773414,0.5027361289155687,0.44986466317573554
24,2024-05-16 17:46:11.899435,aptusdt,-0.2741922171044891,-0.4643228416024623,4.0,96.0,-92.0,0.7053249747407211,-4.343018379921404,-5.048343354662125,44.38502673796787,29.431352960764706,14.953673777203168,41.61915482288641,0.8336440528674919,-0.1074432612761703,0.5126738150267116,0.49630913409076327,0.37637339712386303,0.0,0.45934503220000567,0.444431387375972
25,2024-05-16 17:46:11.899435,arbusdt,-0.456849458903371,-0.508143049700966,4.0,96.0,-92.0,0.5891950576819545,-4.4265642493295765,-5.015759307011531,31.399808245445776,22.169036687350104,9.230771558095672,38.14386320461778,0.5616228371209538,-0.1074432612761703,0.45299694061977336,0.48294351661445617,0.3815103056944849,0.36499244712990936,0.5075275644600797,0.4359797355911031
26,2024-05-16 17:46:11.899435,arkmusdt,0.4992444884534862,-0.4651295245163602,76.0,40.0,36.0,-0.2201930647341528,2.298804481499296,2.518997546233449,50.93023255813954,50.409586603474224,0.5206459546653122,52.42171735905672,0.9075192361886292,0.9250874611841786,0.5844948839749905,0.7182339762854488,0.546503315672731,0.6034088071256138,0.5463847588897054,0.5347904274450132
27,2024-05-16 17:46:11.899435,arpausdt,-0.1099298394061498,0.2423859818128563,80.0,40.0,40.0,1.329780118758328,-1.606050791731029,-2.935830910489357,55.697050938337775,53.86439936884366,1.832651569494118,51.14164865307553,0.786983112747016,-0.1074432612761703,0.4504813642135039,0.24724202986601862,0.24902733761047127,0.6167696059438886,0.5398641643568965,0.42715282093778056
28,2024-05-16 17:46:11.899435,arusdt,1.3447025320714845,0.6500595224979507,96.0,40.0,56.0,1.0743554760463017,6.377842828899063,5.303487352852761,74.52350216417341,75.9135641656086,-1.3900620014351972,61.26028969063802,0.9286737216525454,-0.1074432612761703,0.5519072635906807,0.2564340673918811,0.5872188826188218,0.6329404060248853,0.4702084332408971,0.39671536009267405
29,2024-05-16 17:46:11.899435,asrusdt,0.4068635314440155,0.0746346219573117,72.0,72.0,0.0,0.5535889605784883,-2.124934824908614,-2.6785237854871022,35.20518358531317,36.24910007199424,-1.0439164866810628,48.70077433106163,0.7267308299251064,-0.1074432612761703,0.5969229337462034,0.4669117369545362,0.3581016218401064,0.5469059455963785,0.5129548641553907,0.5021368237581283
30,2024-05-16 17:46:11.899435,astrusdt,-0.658835214100755,-0.5405046050013373,12.0,88.0,-76.0,0.2915718844232708,-3.990317301067556,-4.281889185490827,36.87150837988828,25.884543761638746,10.98696461824954,38.13809992609848,0.7080741976806241,-0.1074432612761703,0.4981958762886598,0.47000499804130813,0.4642791701951695,0.0874225498620596,0.5091557799602503,0.47670803350449636
31,2024-05-16 17:46:11.899435,atausdt,-1.206374779049144,0.3349550484386689,12.0,88.0,-76.0,-1.4641741999957405,-3.91621698920136,-2.452042789205619,30.714285714285705,20.912933220625494,9.801352493660213,45.96301420936774,0.8548700472645634,-0.1074432612761703,0.6125018003744779,0.5085057874430025,0.6579228430923794,0.43939807237679585,0.4723894173764289,0.46036403068721937
32,2024-05-16 17:46:11.899435,atmusdt,-1.9841489709599256,0.5232548361866581,16.0,96.0,-80.0,-0.8826008270996093,-5.598605475942911,-4.716004648843302,42.27994227994223,30.13827131474187,12.141670965200362,43.42433167755245,0.8139800421065323,-0.1074432612761703,0.6155598559635499,0.4814617136350698,0.6067392909896603,0.16078855431708536,0.4789831661737602,0.4136332295109251
33,2024-05-16 17:46:11.899435,atomusdt,0.0156529605794005,-0.6216986528466274,60.0,36.0,24.0,0.1625743233751575,-2.7728120930508595,-2.935386416426017,31.5131578947368,22.841786498547812,8.671371396188984,43.532016500444,0.596891655363398,-0.1074432612761703,0.42232001006903463,0.4437754573057839,0.4305442126364244,0.4180905826880651,0.48206893111875904,0.43939807237679573
34,2024-05-16 17:46:11.899435,auctionusdt,-0.414487934735314,0.1131780261334489,72.0,88.0,-16.0,-0.13103559480047,-2.182329734087549,-2.051294139287079,18.063314711359418,14.52513966480447,3.5381750465549477,38.93879012968642,0.7058088832882453,-0.1074432612761703,0.47514426509662544,0.5321285853831809,0.495760321023994,0.5121014287065948,0.5021077088106878,0.4762216256626342
35,2024-05-16 17:46:11.899435,audiousdt,-0.7494618857242399,-0.615186512974136,12.0,88.0,-76.0,0.6285637072417352,-5.909949431292223,-6.538513138533958,29.44162436548224,23.2656514382403,6.175972927241936,37.206949890233474,0.6325115689916166,-0.1074432612761703,0.5096443658806963,0.46299401197604795,0.3811270160495288,0.14707448832077913,0.49730313029837975,0.5062438246253109
36,2024-05-16 17:46:11.899435,avausdt,0.196808371318819,-0.3210501757007128,8.0,40.0,-32.0,0.9863949333399108,-2.167940813454763,-3.1543357467946738,71.9017094017093,58.97564121711168,12.926068184597618,50.93920837897778,0.8665403936913261,-0.1074432612761703,0.4629940119760479,0.34859535927543783,0.5050817220189934,0.2564340673918811,0.5422837620132215,0.43098606248636134
37,2024-05-16 17:46:11.899435,avaxusdt,-0.232551308276528,-0.3744129061298974,8.0,40.0,-32.0,0.529660550450985,-2.760048820226295,-3.28970937067728,39.43661971830987,30.6740256546796,8.76259406363027,46.8724647809024,0.8965501815847561,-0.1074432612761703,0.488089354020716,0.4314031813017367,0.4011591039235053,0.3853860339929223,0.48954169598435054,0.4565422768068021
38,2024-05-16 17:46:11.899435,axsusdt,-0.2559130175342938,-0.2631194639819647,12.0,40.0,-28.0,0.7149774783782017,-2.9826338307539046,-3.6976113091321055,58.83905013192612,43.356439692018114,15.482610439908,47.88542904305708,0.8270003519434065,-0.1074432612761703,0.5060009303183987,0.3501684721568059,0.37173689676203453,0.0,0.5077717671933689,0.42064031771074184
39,2024-05-16 17:46:11.899435,badgerusdt,0.0040807624372563,-0.1866402283708066,12.0,40.0,-28.0,0.5785020359214772,-2.0878304793952296,-2.666332515316707,44.89051094890508,42.17423731194862,2.7162736369564584,46.73286096806596,0.9030771026713676,-0.1074432612761703,0.42586134255763003,0.44749045993921244,0.36143410010001303,0.5498368610390697,0.49080757340097453,0.4673208063090851
40,2024-05-16 17:46:11.899435,balusdt,-0.5547239288897078,-0.2430664720626367,12.0,92.0,-80.0,0.9333415782222536,-5.5215738470566045,-6.454915425278858,50.88888888888884,32.88888888888887,17.999999999999964,43.17096710439403,0.3057996894040953,-0.1074432612761703,0.46500781828975396,0.46299401197604795,0.3901246917805214,0.1976482617586912,0.4740624633462355,0.4081934325836765
41,2024-05-16 17:46:11.899435,bandusdt,-0.0388907695877781,-0.3123869525973941,12.0,96.0,-84.0,0.6352334628091789,-3.477895460507039,-4.113128923316218,52.44755244755249,32.180187303862205,20.267365143690284,46.49329203164307,0.8002529497663264,-0.1074432612761703,0.43111896927343607,0.3581016218401064,0.400108037702129,0.0,0.4918181207637626,0.4005467804790011
42,2024-05-16 17:46:11.899435,barusdt,-0.249497351011715,-0.3335034921678635,8.0,92.0,-84.0,1.1332578892312686,-8.207349528369821,-9.34060741760109,26.73796791443849,19.84551396316101,6.892453951277478,40.6306532063988,0.6067541452178254,-0.1074432612761703,0.49709239028419117,0.7752155604571888,0.5760163207298483,0.3265876964087931,0.4725845632079508,0.42495969514876153
43,2024-05-16 17:46:11.899435,batusdt,-0.6818102893847852,0.3271393503154892,12.0,88.0,-76.0,0.352492647911494,-4.470371094937292,-4.822863742848786,50.13774104683194,34.52708907254356,15.61065197428838,44.3295757887614,0.8870949765222099,-0.1074432612761703,0.49269157945111425,0.45428144566987294,0.5255641084175723,0.1976482617586912,0.480232496346486,0.453965050840676
44,2024-05-16 17:46:11.899435,bchusdt,-0.275117896797328,0.1439903651781076,4.0,40.0,-36.0,0.5946608876204502,-2.4493784346105016,-3.044039322230952,49.93178717598903,47.9544425143105,1.9773446616785293,48.12685222579809,0.877273898575212,-0.1074432612761703,0.5138224348750664,0.39446138333373343,0.3926999390532945,0.6538088235294117,0.5104639539137739,0.42715282093778056
45,2024-05-16 17:46:11.899435,beamxusdt,-0.648471600976158,-1.1830740312033974,8.0,92.0,-84.0,0.6497132186933561,-3.5043862125947243,-4.15409943128808,72.97342470332607,45.82427990417293,27.14914479915314,50.0166518195914,0.8641517181557421,0.2481736306336987,0.5018172377985461,0.36499244712990936,0.38480493696970347,0.0,0.5246709438008338,0.284655409385431
46,2024-05-16 17:46:11.899435,belusdt,0.4685039841575079,-0.1673095615124811,68.0,40.0,28.0,0.833912492340366,-2.663797165257691,-3.497709657598057,30.33937975424224,26.869248384816046,3.470131369426195,46.06497624319225,0.6728603406276324,-0.1074432612761703,0.5953789216842248,0.40140615265952717,0.2915305118463671,0.5304610318331504,0.47761207405330597,0.46802060937106554
47,2024-05-16 17:46:11.899435,betausdt,-0.8918173820010865,0.3986132444472217,8.0,88.0,-80.0,0.1632081661357061,-6.200662863466079,-6.363871029601785,42.7532176832681,30.852452900578253,11.900764782689844,43.31630034928707,0.2709985183690152,-0.1074432612761703,0.5014638846681244,0.6679666288196674,0.4326867865032944,0.09209147212958552,0.47754909632842524,0.5232000618668317
48,2024-05-16 17:46:11.899435,bicousdt,-0.2869549940007931,0.3695275709718259,12.0,88.0,-76.0,0.878699011630399,-3.56784622077317,-4.446545232403569,78.4615384615385,55.48717948717954,22.97435897435896,48.9131176950302,0.9317502361178328,-0.1074432612761703,0.5065606964226853,0.36499244712990936,0.3332500064650157,0.0,0.5224452077978741,0.38588745432851895
49,2024-05-16 17:46:11.899435,bifiusdt,-4.694452764695113,-0.9614436350031812,12.0,92.0,-80.0,-3.28851679329728,-6.436449094406882,-3.147932301109602,5.79196217494087,5.397951142631965,0.3940110323089048,36.52841782273829,0.4323484720295347,-0.1074432612761703,0.8733762566361686,0.0,0.8053887017811882,0.6980099274357181,0.5364882469555367,0.3737833831080936
50,2024-05-16 17:46:11.899435,blurusdt,-0.3780653304674004,-1.0307574119937766,4.0,96.0,-92.0,0.4899004694274502,-4.643385958171886,-5.133286427599336,45.26431718061671,31.60484530094223,13.659471879674475,43.46636635834064,-0.075568978874961,0.2415393611603031,0.5054007680366044,0.5284864034995478,0.4597025053350541,0.36499244712990936,0.48504453646626466,0.3466487334678323
51,2024-05-16 17:46:11.899435,blzusdt,-0.2301782468042564,0.0428095613801057,0.0,36.0,-36.0,0.619666495276209,-0.0296341600230363,-0.6493006552992453,70.89947089947087,74.98435656671708,-4.084885667246212,53.03421508122727,0.8660712053407368,-0.1074432612761703,0.4931278611919448,0.3914617372985045,0.4004769934955432,0.5852058665231432,0.5520952498150334,0.433290251195887
52,2024-05-16 17:46:11.899435,bnbusdt,0.0914857280911384,-0.1931629475330059,12.0,40.0,-28.0,-0.3445115294061073,0.3506877036982416,0.695199233104349,55.43710021321965,54.008526659276505,1.4285735539431386,50.73201875600947,0.9208834904397016,-0.1074432612761703,0.40930287439648666,0.5360310581885758,0.5321843510819888,0.6034088071256138,0.5376654517552273,0.42291604998648663
53,2024-05-16 17:46:11.899435,bntusdt,-0.3358850749771705,0.3948433445021795,12.0,40.0,-28.0,0.4410445500526212,-1.465706871992758,-1.9067514220453792,72.03907203907204,57.96130884671095,14.07776319236109,49.86217371932333,0.7948119417094505,-0.1074432612761703,0.5046896025386114,0.43438570604796306,0.4510331477229844,0.0,0.5255566642335278,0.406534193922692
54,2024-05-16 17:46:11.899435,bnxusdt,-0.2781971072321334,0.5087731619447888,28.000000000000004,0.0,28.000000000000004,-0.888140473065711,5.293162730565257,6.181303203630968,73.75857892612034,56.10281254205356,17.655766384066773,63.2069469953552,0.7136697915442582,-0.1074432612761703,0.5081125049933456,0.5347904274450132,0.5879773386902575,0.0,0.41809058268806504,0.4854680869489911
55,2024-05-16 17:46:11.899435,bondusdt,0.0708824766837819,-0.309383238209904,56.00000000000001,40.0,16.000000000000007,0.4686556999013271,-1.9600677832090805,-2.4287234831104074,45.0252951096122,41.485245444168775,3.5400496654434264,46.32714007545594,0.4639049620570772,-0.1074432612761703,0.42777095849020974,0.4571489706743547,0.4678252613353936,0.5498368610390697,0.49912599915194705,0.46299401197604795
56,2024-05-16 17:46:11.899435,bonkusdt,-0.6107459333503731,0.730430969405866,16.0,0.0,16.0,-0.2058587126815232,1.5674871972220856,1.7733459099036089,55.146124523507,41.64747534859964,13.498649174907356,57.25266291316908,0.7946874941540906,1.6182157320642594,0.4910954510999491,0.6329404060248854,0.53611002275999,0.4249596951487616,0.5135539634605336,0.6679666288196674
57,2024-05-16 17:46:11.899435,bswusdt,0.0019507415012062,0.066030284018945,64.0,40.0,24.0,1.0656228144547448,-2.689259863895881,-3.7548826783506257,30.85106382978724,31.9743600968975,-1.1232962671102626,45.254679671006194,0.5688569132120164,-0.1074432612761703,0.4286947979869824,0.35558417070983467,0.5719862928705746,0.5347904274450132,0.4752105994073663,0.4081934325836765
58,2024-05-16 17:46:11.899435,btcusdt,-0.1074432612761703,0.669830878742482,4.0,40.0,-36.0,1.1615950032299396,-0.3070445841896969,-1.4686395874196363,91.263829299655,81.64323247055721,9.620596829097806,56.90754166168327,1.0,-0.1074432612761703,0.44996474059806335,0.36499244712990936,0.5417917245728567,0.2564340673918811,0.5221391701451465,0.37833958571195564
59,2024-05-16 17:46:11.899435,bttcusdt,-0.5443830232407365,-0.4807676985922258,20.0,40.0,-20.0,0.3156679283285992,-2.58701135069969,-2.9026792790282894,43.74999999999999,43.85964912280702,-0.1096491228070277,44.19994957587761,0.9277286288599764,-0.1074432612761703,0.49630913409076316,0.4132534206180703,0.4956098787155156,0.5712671453157867,0.4740624633462355,0.4071680507688377
60,2024-05-16 17:46:11.899435,c98usdt,-0.5876023616796769,-0.5216073529720179,12.0,96.0,-84.0,-0.0696392166945329,-5.081307059281485,-5.011667842586952,26.762820512820497,19.02591071280389,7.736909800016608,39.0253333145014,0.9278201113688046,-0.1074432612761703,0.5046896025386114,0.54243730707416,0.4648569295487502,0.28691079493649413,0.5066946058697744,0.4071680507688377
61,2024-05-16 17:46:11.899435,cakeusdt,-0.1808479124175074,-0.206440022928213,12.0,40.0,-28.0,0.6911184174149563,-3.1501721479654066,-3.841290565380363,42.24137931034491,37.18243010072276,5.058949209622149,41.43743736761991,0.8925361098462166,-0.1074432612761703,0.4801332965777066,0.3479940729251776,0.3791551765913994,0.4431622788582783,0.46154458387499,0.46518530402695335
62,2024-05-16 17:46:11.899435,celousdt,-0.0423333956670606,-0.2321713446954307,68.0,40.0,28.0,0.5544473137039638,-2.1339185723224574,-2.688365886026421,40.24597116200169,27.84582835402288,12.400142807978806,48.75050660420644,0.9169974448935188,-0.1074432612761703,0.4302270959264407,0.46299401197604795,0.3581016218401064,0.0,0.5144552409380773,0.44280441209522653
63,2024-05-16 17:46:11.899435,celrusdt,0.1701377627986426,0.569734908954146,12.0,40.0,-28.0,0.5549852790240122,-1.4475963563753569,-2.002581635399369,51.7467248908297,45.84797225950172,5.89875263132798,50.5441052437849,0.9140666634457268,-0.1074432612761703,0.4668710098303835,0.39875402260912624,0.35283455375145917,0.4757685397130129,0.525020642301508,0.44066929049185966
64,2024-05-16 17:46:11.899435,cfxusdt,-0.4781608747562632,-0.486135947299762,12.0,96.0,-84.0,0.7761440964590793,-4.179003793636184,-4.955147890095264,42.56619144602851,27.8605202006155,14.705671245413011,40.83749971006648,0.6979311853930876,-0.1074432612761703,0.4528611311766658,0.44958135207773414,0.344855799990157,0.0,0.47478415933236695,0.48080040483399233
65,2024-05-16 17:46:11.899435,chessusdt,-0.7105321530851876,-0.2332150864507326,8.0,96.0,-88.0,0.6540605838628526,-4.941249942582552,-5.595310526445404,30.93681917211331,22.838060166708445,8.098759005404865,41.06868001013191,0.8508155168917311,-0.1074432612761703,0.4659729436546155,0.36499244712990936,0.38950337924311484,0.3525549442198377,0.4762216256626342,0.4320582932244557
66,2024-05-16 17:46:11.899435,chrusdt,2.1399601408874065,0.8027460423965401,96.0,88.0,8.0,2.3592921642537066,-1.7729559716729495,-4.132248135926656,84.40808469682388,76.10877930341918,8.299305393404694,59.52057790598551,0.907793977008906,-0.1074432612761703,0.2564340673918811,0.3012311048776687,0.3012311048776687,0.3649924471299094,0.49780162296291336,0.45443147088786146
67,2024-05-16 17:46:11.899435,chzusdt,0.1994231422184029,0.4319694265373989,76.0,36.0,40.0,0.1347567278131772,-0.437633903758595,-0.5723906315717723,48.99108399812292,39.05398689644012,9.937097101682802,50.3202284027794,0.8825111616745802,-0.1074432612761703,0.4615010671775311,0.4090281413433492,0.4453513317520508,0.39269993905329453,0.528732023536989,0.43764871967894303
68,2024-05-16 17:46:11.899435,cityusdt,0.4626531350982023,-0.3590748796413319,76.0,40.0,36.0,0.8225958106782341,-1.5812917878165855,-2.40388759849482,22.70381836945306,29.26967441403325,-6.56585604458019,46.31534297030576,0.1172016196076195,-0.1074432612761703,0.5902645081591769,0.3372328567967046,0.2792767411452803,0.4814617136350698,0.4947152095771786,0.3466487334678323
69,2024-05-16 17:46:11.899435,ckbusdt,-0.6875702919228156,-0.3990567134994466,0.0,40.0,-40.0,-0.2310553710196918,-4.206128867184113,-3.9750734961644207,14.527312700828688,18.037732812498263,-3.5104201116695783,40.31428016476384,0.9129498738414156,-0.1074432612761703,0.5065141970714937,0.4740624633462355,0.540376838063999,0.6270388515059013,0.4737213518445248,0.4359797355911031
70,2024-05-16 17:46:11.899435,clvusdt,-0.6912712579149118,-0.1083773543195298,12.0,40.0,-28.0,0.4522444145163442,-3.913332314074296,-4.36557672859064,31.06060606060605,24.51263899204101,6.547967068565043,42.25352986691932,0.9057493993664278,-0.1074432612761703,0.4933508446368089,0.500309152347401,0.45986803867894127,0.49357715273412944,0.4907734239476515,0.45642870093564347
71,2024-05-16 17:46:11.899435,combousdt,-0.3146309062771135,-0.388147562814055,28.000000000000004,40.0,-11.999999999999996,0.3090024682680194,-2.47517330579692,-2.7841757740649395,49.99999999999996,35.651358950328,14.348641049671954,45.95632694837236,0.4469941593411575,-0.1074432917713576,0.5192514326647565,0.440121629661185,0.49037007640643604,0.3300606164091181,0.47175290493517685,0.3737833831080936
72,2024-05-16 17:46:11.899435,compusdt,0.0664709361485971,-0.1723886870484943,12.0,40.0,-28.0,0.5041570832399129,-2.299440330370757,-2.80359741361067,48.394768133174814,37.66160452467998,10.733163608494834,47.60315842719798,0.7011434333880374,-0.1074432612761703,0.4324750703108305,0.4262101441857169,0.46299401197604795,0.13551598429613013,0.49898862248455966,0.5021368237581283
