,last_calculation,market,prob_last_slope,prob_macd,prob_macd_diff,prob_stochastic,prob_rsi,prob_corr_btc,avg,logreg_proba,rf_proba,logreg_rf_combine
310,2024-05-16 17:46:11.899435,wldusdt,0.4086540881516187,0.4336053452853077,0.46552770622436074,0.5852058665231432,0.4852728081562784,0.5639404842944665,0.4903677164391959,0.5671746998667826,0.6,0.5835873499333912
212,2024-05-16 17:46:11.899435,ongusdt,0.5232000618668317,0.6633778044699927,0.6329404060248854,0.35016847215680597,0.46708357737755984,0.444431387375972,0.5135336182120079,0.45656427842063557,0.7,0.5782821392103178
315,2024-05-16 17:46:11.899435,xemusdt,0.5234120948782642,0.42344727743754346,0.4351736706689537,0.4963091340907632,0.5029047823495864,0.43615646050646123,0.46956723665526207,0.3265352448536835,0.8,0.5632676224268418
81,2024-05-16 17:46:11.899435,cvxusdt,0.4788862166104375,0.4206403177107418,0.3377571057711509,0.6329404060248853,0.47113145209337587,0.5933418908360308,0.4891162315077704,0.6221551399856176,0.5,0.5610775699928088
70,2024-05-16 17:46:11.899435,clvusdt,0.4933508446368089,0.500309152347401,0.45986803867894127,0.49357715273412944,0.4907734239476515,0.45642870093564347,0.4823845522134293,0.418734885348027,0.7,0.5593674426740135
289,2024-05-16 17:46:11.899435,twtusdt,0.43751755507863305,0.5085057874430025,0.43261417474658437,0.6034088071256138,0.4723894173764289,0.5252087745235146,0.4966074193822962,0.6078826180611425,0.5,0.5539413090305713
34,2024-05-16 17:46:11.899435,auctionusdt,0.47514426509662544,0.5321285853831809,0.495760321023994,0.5121014287065948,0.5021077088106878,0.4762216256626342,0.49891065578061955,0.5028181417482454,0.6,0.5514090708741226
235,2024-05-16 17:46:11.899435,qntusdt,0.5196804086467777,0.5519072635906807,0.5052261457698918,0.48675686193713796,0.4879136858422558,0.47204730590102745,0.5039219452812952,0.49810568898947283,0.6,0.5490528444947365
80,2024-05-16 17:46:11.899435,cvpusdt,0.5217410232298959,0.6741847352206011,0.43387015319005673,0.4249596951487616,0.4873555819302233,0.4287062509732492,0.495136239948798,0.4882811914136561,0.6,0.544140595706828
137,2024-05-16 17:46:11.899435,hbarusdt,0.4085625776472676,0.5656069592724396,0.46299401197604784,0.6547901333415453,0.5580531204211886,0.4026517592004999,0.5087764269764982,0.5868589533690008,0.5,0.5434294766845005
121,2024-05-16 17:46:11.899435,forusdt,0.4910466718914682,0.5896528582758831,0.5485093412176077,0.47359072255456425,0.5140763666975193,0.5008136927075322,0.5196149422240958,0.5698788282043424,0.5,0.5349394141021713
237,2024-05-16 17:46:11.899435,radusdt,0.48944268121977286,0.2770333213901828,0.5872188826188218,0.6329404060248854,0.48456623756499195,0.4519619096203715,0.48719390640650434,0.3582949374783843,0.7,0.5291474687391922
205,2024-05-16 17:46:11.899435,nulsusdt,0.4947612661988994,0.5142126512976956,0.48434519847116986,0.6081378683538994,0.5114632134352286,0.43636550202657637,0.5082142832972448,0.5381393604836473,0.5,0.5190696802418236
259,2024-05-16 17:46:11.899435,sfpusdt,0.44155943044239704,0.42039844888077305,0.509450663112826,0.6329404060248854,0.5517019366550676,0.4005467804790011,0.4927662775991584,0.4274550147689604,0.6,0.5137275073844803
255,2024-05-16 17:46:11.899435,santosusdt,0.5258940297436937,0.4752641906428048,0.46041851717686993,0.5978301209886929,0.5141764599787979,0.46518530402695335,0.5064614370929689,0.5255343932319609,0.5,0.5127671966159805
42,2024-05-16 17:46:11.899435,barusdt,0.49709239028419117,0.7752155604571888,0.5760163207298483,0.3265876964087931,0.4725845632079508,0.42495969514876153,0.5120760377061223,0.5060638876395104,0.5,0.5030319438197552
183,2024-05-16 17:46:11.899435,magicusdt,0.488089354020716,0.5187033757312295,0.4814617136350698,0.35016847215680597,0.46225522084037346,0.44795921323252513,0.4581062249361199,0.2860327550616882,0.7,0.49301637753084404
247,2024-05-16 17:46:11.899435,rndrusdt,0.4629940119760479,0.5441664060056303,0.5995939353492438,0.6329404060248854,0.5071210814618683,0.4098662708654739,0.5261136852805249,0.5783555727684843,0.4,0.48917778638424214
273,2024-05-16 17:46:11.899435,sunusdt,0.4686174844959823,0.4328616925986133,0.5361997226074896,0.6137668724919269,0.5413487772699327,0.41745797142529345,0.5017087534815396,0.44975016877405843,0.5,0.4748750843870292
52,2024-05-16 17:46:11.899435,bnbusdt,0.40930287439648666,0.5360310581885758,0.5321843510819888,0.6034088071256138,0.5376654517552273,0.42291604998648663,0.5069180987557299,0.5389090443449243,0.4,0.46945452217246214
31,2024-05-16 17:46:11.899435,atausdt,0.6125018003744779,0.5085057874430025,0.6579228430923794,0.43939807237679585,0.4723894173764289,0.46036403068721937,0.5251803252250506,0.4354071497113439,0.5,0.46770357485567193
44,2024-05-16 17:46:11.899435,bchusdt,0.5138224348750664,0.39446138333373343,0.3926999390532945,0.6538088235294117,0.5104639539137739,0.42715282093778056,0.4820682259405101,0.435148507179169,0.5,0.4675742535895845
2,2024-05-16 17:46:11.899435,acausdt,0.5131985148840885,0.4402610485743068,0.5075731919801713,0.46299401197604795,0.47942733207035393,0.44496032452669565,0.4747357373352774,0.32768361078494307,0.6,0.46384180539247155
124,2024-05-16 17:46:11.899435,fxsusdt,0.4597874069017074,0.3649924471299094,0.4764604387478433,0.22323593948492898,0.4792482768879853,0.5921841193252533,0.43265143807960466,0.2051859148894817,0.7,0.4525929574447408
10,2024-05-16 17:46:11.899435,agldusdt,0.492642050822359,0.4276621453734747,0.3510596034007197,0.5,0.5035558913173731,0.42645043184378517,0.45022835379295195,0.30240481171914485,0.6,0.4512024058595724
284,2024-05-16 17:46:11.899435,troyusdt,0.5244399938832188,0.3649924471299094,0.5102352887634825,0.48926799635516866,0.5058885108610311,0.4528611311766659,0.4746142280282461,0.3013796425213855,0.6,0.45068982126069274
197,2024-05-16 17:46:11.899435,movrusdt,0.5959229941045622,0.4249596951487615,0.33271416789184927,0.5875379939209726,0.549420482505376,0.4939396778617241,0.4974158352388743,0.49420150179662875,0.4,0.44710075089831436
320,2024-05-16 17:46:11.899435,xvgusdt,0.5476578866032488,0.32487849969887533,0.5797405713428807,0.5603471795921151,0.5465108060268921,0.47907308157006107,0.5063680041390122,0.38840570858120965,0.5,0.4442028542906048
120,2024-05-16 17:46:11.899435,forthusdt,0.4597874069017074,0.3300606164091181,0.47457816266404784,0.5273561507936507,0.48730353996564324,0.4561891151289481,0.45587916531051925,0.2880060233345818,0.6,0.4440030116672909
291,2024-05-16 17:46:11.899435,umausdt,0.5519072635906807,0.2770333213901827,0.07588129072780089,0.6329404060248854,0.5304610318331504,0.4519619096203715,0.42003087053117866,0.2828809770625992,0.6,0.4414404885312996
266,2024-05-16 17:46:11.899435,ssvusdt,0.6329404060248853,0.4414433118109909,0.6261802452432901,0.4780964020194084,0.46154458387499,0.44066929049185966,0.513479039910904,0.37835943894139773,0.5,0.4391797194706989
140,2024-05-16 17:46:11.899435,highusdt,0.5232000618668317,0.7752155604571888,0.4319868478698594,0.22323593948492898,0.4081934325836765,0.5177594519569487,0.4799318823699057,0.4740453277839401,0.4,0.4370226638919701
265,2024-05-16 17:46:11.899435,spellusdt,0.49778111727271446,0.4136332295109251,0.4629940119760479,0.5639404842944666,0.48492298429582054,0.43061966459339523,0.4756485819905616,0.3727528405063106,0.5,0.43637642025315526
295,2024-05-16 17:46:11.899435,ustcusdt,0.5852058665231432,0.4224806806650535,0.36143410010001303,0.5826211836459699,0.5513057146792633,0.47204730590102745,0.4958491419190784,0.4630582562743727,0.4,0.43152912813718636
240,2024-05-16 17:46:11.899435,rdntusdt,0.483653960978772,0.6329404060248854,0.5781729414716041,0.4338701531900567,0.5277753941445834,0.484683856408542,0.5235161187030739,0.5604190083954005,0.3,0.4302095041977002
129,2024-05-16 17:46:11.899435,ghstusdt,0.4235395649996423,0.5040816231495323,0.43100469691229226,0.4038479800953448,0.5037670583775588,0.48926799635516854,0.45925148664825644,0.3570846940449646,0.5,0.4285423470224823
280,2024-05-16 17:46:11.899435,tiausdt,0.4788862166104375,0.45325792322049957,0.457651370102732,0.2770333213901827,0.47377450980392155,0.5347904274450132,0.4458989614287978,0.25648113587609106,0.6,0.42824056793804555
201,2024-05-16 17:46:11.899435,nexousdt,0.49155176311030735,0.4098662708654739,0.5052261457698918,0.6830871439677715,0.5517279849086565,0.38201581027667986,0.5039125198164635,0.45399346198789164,0.4,0.42699673099394586
163,2024-05-16 17:46:11.899435,keyusdt,0.5325584339188515,0.4458907269491861,0.4296032892543616,0.4152141892721247,0.48299886628096295,0.5068984477435181,0.4688606589031674,0.3478629164941061,0.5,0.42393145824705303
318,2024-05-16 17:46:11.899435,xrpusdt,0.5063417523053152,0.46981272128907653,0.45562434328231044,0.540376838063999,0.5102100174384562,0.5347904274450133,0.5028593499706951,0.5426948564901832,0.3,0.42134742824509164
302,2024-05-16 17:46:11.899435,viteusdt,0.48242384915831643,0.3170560254938257,0.5872188826188218,0.5921841193252533,0.5258173005588802,0.4276621453734747,0.48872705375476205,0.33646470046565696,0.5,0.41823235023282845
122,2024-05-16 17:46:11.899435,frontusdt,0.596451529956287,0.5701560333893756,0.5457095371445484,0.5163139510992397,0.5436647447616368,0.43098606248636134,0.5338803098062415,0.5324881842452595,0.3,0.4162440921226297
182,2024-05-16 17:46:11.899435,luncusdt,0.42516275637886075,0.4002968229589108,0.38950337924311484,0.5743764134902686,0.5529799315157558,0.48721994025392085,0.4715898739734719,0.4274128188690597,0.4,0.41370640943452985
195,2024-05-16 17:46:11.899435,mkrusdt,0.5005694332677116,0.4356972734171318,0.4677032516022103,0.49870143272389533,0.5016702384072607,0.42291604998648663,0.4712096132341161,0.32700663229060684,0.5,0.41350331614530345
69,2024-05-16 17:46:11.899435,ckbusdt,0.5065141970714937,0.4740624633462355,0.540376838063999,0.6270388515059013,0.4737213518445248,0.4359797355911031,0.5096155729038763,0.5212444256837626,0.3,0.4106222128418813
73,2024-05-16 17:46:11.899435,cosusdt,0.5205455582308959,0.5498368610390697,0.596451529956287,0.5555863900809737,0.47754909632842524,0.4129231871774199,0.5188154371355119,0.5100716062039685,0.3,0.4050358031019843
13,2024-05-16 17:46:11.899435,alcxusdt,0.4855587384245282,0.39269993905329453,0.33157172496038423,0.5,0.5070398629830503,0.46518530402695335,0.4470092615747017,0.30999442572527397,0.5,0.404997212862637
210,2024-05-16 17:46:11.899435,omusdt,0.4492592042874911,0.4205133617505218,0.5328687557698225,0.5595831351709022,0.5394614749302654,0.43442784609245644,0.4893522963335766,0.39798686583144577,0.4,0.39899343291572287
154,2024-05-16 17:46:11.899435,iqusdt,0.45299694061977336,0.35629063016184714,0.3474803331592779,0.6329404060248853,0.5517279849086565,0.45088754636001027,0.4653873068724084,0.39431652047029475,0.4,0.3971582602351474
82,2024-05-16 17:46:11.899435,cyberusdt,0.5058885108610311,0.4772315795248807,0.5257320721646369,0.49870143272389533,0.49517439877822134,0.43387015319005673,0.4894330245404537,0.39015761430241297,0.4,0.39507880715120647
220,2024-05-16 17:46:11.899435,pendleusdt,0.6105303054230756,0.48675686193713796,0.5249237782925514,0.39875402260912624,0.47270392379842613,0.5765101204915098,0.5116965020919713,0.48971120770282817,0.3,0.39485560385141405
299,2024-05-16 17:46:11.899435,vgxusdt,0.42777095849020974,0.5555863900809737,0.521461371310331,0.6235976509006637,0.4826712998551475,0.2815567920295977,0.4821074104444872,0.38874642671823917,0.4,0.39437321335911957
148,2024-05-16 17:46:11.899435,ilvusdt,0.5062438246253109,0.4458907269491861,0.4583672086720867,0.4206403177107418,0.4725845632079508,0.4493357485274187,0.45884373161544917,0.2877602079837792,0.5,0.3938801039918896
28,2024-05-16 17:46:11.899435,arusdt,0.5519072635906807,0.2564340673918811,0.5872188826188218,0.6329404060248853,0.4702084332408971,0.39671536009267405,0.48257073549330665,0.2854122076747026,0.5,0.3927061038373513
322,2024-05-16 17:46:11.899435,yfiusdt,0.436101482863999,0.4697509514531087,0.49037007640643604,0.4963091340907632,0.4819649703604395,0.4561891151289481,0.4717809550506158,0.384694458725292,0.4,0.392347229362646
181,2024-05-16 17:46:11.899435,lunausdt,0.47008497964314017,0.3737833831080936,0.31561424058495724,0.6148844666123778,0.48432371235702426,0.4536248104556285,0.4520525987935369,0.37749688588140307,0.4,0.38874844294070154
57,2024-05-16 17:46:11.899435,bswusdt,0.4286947979869824,0.35558417070983467,0.5719862928705746,0.5347904274450132,0.4752105994073663,0.4081934325836765,0.4624099535005746,0.2756209942928944,0.5,0.3878104971464472
114,2024-05-16 17:46:11.899435,firousdt,0.46099757280619763,0.3853860339929223,0.38950337924311484,0.5915794689440089,0.5242874050695335,0.5232000618668317,0.4791589869871015,0.47557466641394014,0.3,0.38778733320697006
167,2024-05-16 17:46:11.899435,kp3rusdt,0.5308703328320147,0.3649924471299094,0.2564340673918811,0.7418636782315013,0.5397135630522616,0.41621307641848143,0.47501452750934153,0.4645198076328892,0.3,0.3822599038164446
98,2024-05-16 17:46:11.899435,dymusdt,0.48468385640854195,0.5347904274450132,0.4541933327196709,0.484683856408542,0.5166978520862614,0.3853860339929223,0.47673922651015865,0.3604118326907248,0.4,0.3802059163453624
138,2024-05-16 17:46:11.899435,hftusdt,0.49373470694716426,0.4224806806650535,0.3525549442198377,0.5921841193252533,0.48409018794399705,0.4081934325836765,0.4588730119474971,0.35924413211948564,0.4,0.3796220660597428
189,2024-05-16 17:46:11.899435,mblusdt,0.4366476731938223,0.3749121148204718,0.6125018003744779,0.5797405713428808,0.5143493998296498,0.41432341554248664,0.48874582918396486,0.35761017606790985,0.4,0.37880508803395496
59,2024-05-16 17:46:11.899435,bttcusdt,0.49630913409076316,0.4132534206180703,0.4956098787155156,0.5712671453157867,0.4740624633462355,0.4071680507688377,0.4762783488092015,0.3554689043636942,0.4,0.3777344521818471
55,2024-05-16 17:46:11.899435,bondusdt,0.42777095849020974,0.4571489706743547,0.4678252613353936,0.5498368610390697,0.49912599915194705,0.46299401197604795,0.4774503437778372,0.4330292764594307,0.3,0.3665146382297153
141,2024-05-16 17:46:11.899435,hiveusdt,0.4216689407994695,0.3649924471299094,0.3824979677405553,0.5765101204915098,0.4877147046367062,0.529318339479353,0.46045042004625053,0.42894161878549714,0.3,0.36447080939274856
131,2024-05-16 17:46:11.899435,glmusdt,0.6598520766167267,0.5469059455963785,0.5218886706369392,0.3897413149988911,0.5544850684679055,0.45443147088786146,0.5212174245341171,0.4153961600743749,0.3,0.35769808003718745
91,2024-05-16 17:46:11.899435,dgbusdt,0.4830029784767219,0.39795379478871096,0.4334373809888205,0.6237818022227672,0.5038472506642201,0.4276621453734747,0.47828089208578595,0.4096145088232175,0.3,0.35480725441160876
229,2024-05-16 17:46:11.899435,powrusdt,0.42126388262949543,0.42401827584912144,0.4578715172570346,0.625029268455852,0.5283642804886872,0.48262843307861086,0.4898626096264669,0.5068550329120107,0.2,0.35342751645600534
217,2024-05-16 17:46:11.899435,ornusdt,0.4921079429735234,0.4548520691494368,0.38848693654895206,0.43692392696586885,0.4826712998551475,0.45443147088786146,0.451578941063465,0.3025100807841882,0.4,0.3512550403920941
29,2024-05-16 17:46:11.899435,asrusdt,0.5969229337462034,0.4669117369545362,0.3581016218401064,0.5469059455963785,0.5129548641553907,0.5021368237581283,0.4973223210084572,0.5017366732577003,0.2,0.3508683366288502
135,2024-05-16 17:46:11.899435,gtcusdt,0.4203675920281414,0.2564340673918812,0.5844948839749905,0.5982667904673475,0.4756318395080873,0.4593663286060767,0.46576025032942076,0.30155982565664247,0.4,0.3507799128283212
253,2024-05-16 17:46:11.899435,rvnusdt,0.4597025053350541,0.46981272128907653,0.4312295913733944,0.4249596951487616,0.48830773194135796,0.44035305408261194,0.4523942165283761,0.29345119480003745,0.4,0.34672559740001874
196,2024-05-16 17:46:11.899435,mlnusdt,0.5174581214958475,0.4708963291158514,0.4848572462533245,0.37833958571195564,0.5058885108610311,0.45220135267910516,0.46827352435285247,0.28845280197585904,0.4,0.34422640098792956
94,2024-05-16 17:46:11.899435,dogeusdt,0.4921697782539399,0.28623043549079713,0.5872188826188218,0.5852058665231432,0.550776024159904,0.39832559387744343,0.4833210968206749,0.27805007930197373,0.4,0.33902503965098685
126,2024-05-16 17:46:11.899435,galusdt,0.5114632134352285,0.43939807237679573,0.4478180288710251,0.46299401197604795,0.4894111566877351,0.40409379778287463,0.4591963801882845,0.27393281906481676,0.4,0.3369664095324084
109,2024-05-16 17:46:11.899435,farmusdt,0.5114632134352285,0.5701560333893756,0.5852058665231432,0.24902733761047127,0.47809640201940845,0.453965050840676,0.4746523173030505,0.27366103894272026,0.4,0.3368305194713601
283,2024-05-16 17:46:11.899435,trbusdt,0.5302225642510457,0.5519072635906807,0.3506278451978327,0.4508875463600103,0.4158499622323998,0.5187033757312295,0.46969975956053317,0.4710523816408553,0.2,0.33552619082042767
6,2024-05-16 17:46:11.899435,adausdt,0.5088790876317522,0.3354107321023179,0.29672368570341645,0.6329404060248854,0.5028217063942637,0.45485206914943677,0.45527128116767873,0.3671545874151144,0.3,0.3335772937075572
324,2024-05-16 17:46:11.899435,zenusdt,0.44573755652226144,0.3948408935058872,0.39875402260912624,0.4249596951487616,0.480232496346486,0.48217403756432403,0.4377831169494744,0.2650316001420326,0.4,0.33251580007101633
309,2024-05-16 17:46:11.899435,winusdt,0.5121014287065948,0.39269993905329453,0.4677634763004576,0.49630913409076327,0.47730965287072197,0.4026517592004999,0.45813923170372206,0.2634012527347191,0.4,0.33170062636735953
282,2024-05-16 17:46:11.899435,tlmusdt,0.4460769230769231,0.4450686713560435,0.39189589041095885,0.5469059455963785,0.5058115627992951,0.4257731061013528,0.46025534989015865,0.3618204238894303,0.3,0.33091021194471515
33,2024-05-16 17:46:11.899435,atomusdt,0.42232001006903463,0.4437754573057839,0.4305442126364244,0.4180905826880651,0.48206893111875904,0.43939807237679573,0.43936621103247714,0.25823561310697235,0.4,0.3291178065534862
68,2024-05-16 17:46:11.899435,cityusdt,0.5902645081591769,0.3372328567967046,0.2792767411452803,0.4814617136350698,0.4947152095771786,0.3466487334678323,0.4215999604635405,0.15541076964081893,0.5,0.32770538482040945
102,2024-05-16 17:46:11.899435,enjusdt,0.5085057874430025,0.31498757485639794,0.5765101204915098,0.23868617645242945,0.48456623756499195,0.513090900316112,0.439391132854074,0.14523663910592427,0.5,0.32261831955296216
186,2024-05-16 17:46:11.899435,maskusdt,0.45749378285197534,0.4249596951487616,0.42131647776809067,0.4338701531900567,0.47730965287072197,0.42495969514876153,0.4399849094963946,0.2448850748376675,0.4,0.3224425374188338
106,2024-05-16 17:46:11.899435,ernusdt,0.4251378813126638,0.46559848252951896,0.43027733838671356,0.5546383561039132,0.49151058876443543,0.45867278335838013,0.47097257174260426,0.4308530184415801,0.2,0.3154265092207901
7,2024-05-16 17:46:11.899435,adxusdt,0.4496413789998488,0.37833958571195564,0.39646199205230104,0.5595831351709022,0.48740493768772397,0.4385546604111195,0.4516642816723085,0.3240666654383634,0.3,0.31203333271918166
144,2024-05-16 17:46:11.899435,icpusdt,0.4963091340907632,0.38201581027667986,0.49145537752873963,0.396461992052301,0.48492298429582054,0.4476948861339442,0.4498100307297081,0.22318579630707072,0.4,0.31159289815353536
127,2024-05-16 17:46:11.899435,gasusdt,0.4855587384245282,0.4158040165344971,0.434333220986406,0.5347904274450132,0.47801346420463064,0.5014638846681244,0.4749939587105332,0.4226262927805545,0.2,0.3113131463902773
4,2024-05-16 17:46:11.899435,achusdt,0.5563590573844217,0.4995770875428786,0.46882960849885474,0.2564340673918811,0.4739406338401348,0.45026787794083395,0.4509013887665008,0.20997185619788544,0.4,0.30498592809894276
147,2024-05-16 17:46:11.899435,idusdt,0.43866336955398416,0.4697509514531087,0.49037007640643604,0.4414433118109909,0.47730965287072197,0.43636550202657637,0.45898381068696964,0.3088067416456848,0.3,0.3044033708228424
111,2024-05-16 17:46:11.899435,fidausdt,0.4593663286060767,0.44462728028734716,0.35330740188602733,0.5035558913173731,0.4685679568826777,0.4066408344134472,0.4393442822321582,0.28692759987620287,0.3,0.29346379993810146
79,2024-05-16 17:46:11.899435,ctxcusdt,0.46945816182285793,0.42255389789862585,0.44269977991531767,0.6329404060248854,0.510943903672091,0.4592572860269554,0.4896422392267889,0.48533468749836467,0.1,0.29266734374918235
8,2024-05-16 17:46:11.899435,aergousdt,0.4843966096963699,0.43939807237679585,0.3672789659276976,0.48294351661445617,0.4740624633462355,0.5068984477435181,0.45916301261751213,0.38502469424757607,0.2,0.29251234712378804
232,2024-05-16 17:46:11.899435,pyrusdt,0.5149854642488725,0.4801848202308596,0.37671888523951186,0.42495969514876153,0.476978689670723,0.4974638252654474,0.4618818966340293,0.36376894026895085,0.2,0.28188447013447543
165,2024-05-16 17:46:11.899435,kmdusdt,0.4824679604301524,0.49739369105589626,0.47042402725684995,0.3466487334678323,0.5210544546382068,0.4366730288696486,0.45911031595309776,0.2628582611062459,0.3,0.2814291305531229
270,2024-05-16 17:46:11.899435,stptusdt,0.4326867865032944,0.4458907269491861,0.4642791701951695,0.6244511181038299,0.48456623756499195,0.4320582932244557,0.4806553887568213,0.4568155511109978,0.1,0.2784077755554989
230,2024-05-16 17:46:11.899435,promusdt,0.44868050017581074,0.35558417070983467,0.38354914055059186,0.5503060419012125,0.4731853228783496,0.4048502737350712,0.43602590832514504,0.25598673618722106,0.3,0.2779933680936105
85,2024-05-16 17:46:11.899435,datausdt,0.49056280837602395,0.34859535927543783,0.3387048729345661,0.4081934325836765,0.49577134048893146,0.3879062517500793,0.4116223442347858,0.14587387830309015,0.4,0.2729369391515451
37,2024-05-16 17:46:11.899435,avaxusdt,0.488089354020716,0.4314031813017367,0.4011591039235053,0.3853860339929223,0.48954169598435054,0.4565422768068021,0.44202027433833885,0.24521400430381096,0.3,0.2726070021519055
110,2024-05-16 17:46:11.899435,fetusdt,0.42197138781516874,0.41682727167358957,0.5323384576791567,0.4081934325836765,0.5480699795767379,0.4240429965997587,0.4585739209880147,0.24334866525520923,0.3,0.2716743326276046
267,2024-05-16 17:46:11.899435,stgusdt,0.5324314540246168,0.5639404842944666,0.45385441674542015,0.4249596951487616,0.5347904274450132,0.3830082338954692,0.4821641185922912,0.339862935050582,0.2,0.269931467525291
20,2024-05-16 17:46:11.899435,ampusdt,0.44573755652226144,0.5085057874430025,0.5341483320516418,0.4249596951487616,0.47925598072110587,0.4317808878235693,0.47073137328505704,0.33314735594633016,0.2,0.2665736779731651
139,2024-05-16 17:46:11.899435,hifiusdt,0.43111896927343607,0.4387404287135256,0.4529633307001205,0.44795921323252513,0.5028217063942637,0.4777966859022503,0.45856672236935353,0.33039970279064934,0.2,0.26519985139532465
153,2024-05-16 17:46:11.899435,iotxusdt,0.4942172624866523,0.5546383561039132,0.45188608268043856,0.3012311048776687,0.48397533282301997,0.39713337885443917,0.447180252971022,0.22561448290186614,0.3,0.26280724145093304
88,2024-05-16 17:46:11.899435,dentusdt,0.44653760440635587,0.4192199718062099,0.36959431341453813,0.4249596951487616,0.49474621260359625,0.4208919666643896,0.42932496067397524,0.22375590665792283,0.3,0.2618779533289614
60,2024-05-16 17:46:11.899435,c98usdt,0.5046896025386114,0.54243730707416,0.4648569295487502,0.28691079493649413,0.5066946058697744,0.4071680507688377,0.45212621512277124,0.2225193863070841,0.3,0.261259693153542
257,2024-05-16 17:46:11.899435,scusdt,0.45023949363896776,0.4472449486616371,0.4928324505645304,0.3300606164091181,0.4827792901920627,0.45558039380932314,0.4431228655459399,0.22199579302215794,0.3,0.26099789651107896
260,2024-05-16 17:46:11.899435,shibusdt,0.4390814130030654,0.4194027030242796,0.39400035448422543,0.46299401197604795,0.546420494856332,0.4673208063090851,0.45486996394217255,0.31473311676977594,0.2,0.257366558384888
307,2024-05-16 17:46:11.899435,waxpusdt,0.5065141970714937,0.4038479800953448,0.400108037702129,0.36499244712990936,0.47809640201940845,0.46036403068721937,0.4356538491175841,0.2137145543735672,0.3,0.2568572771867836
227,2024-05-16 17:46:11.899435,pondusdt,0.4233964845961125,0.40140615265952717,0.37584070561825556,0.5664103706134697,0.4747718392883602,0.41284725577043363,0.4424454680910264,0.31148536356775536,0.2,0.2557426817838777
169,2024-05-16 17:46:11.899435,laziousdt,0.5639404842944665,0.46299401197604795,0.5227804294149759,0.43939807237679585,0.46299401197604795,0.4224806806650535,0.4790979484505646,0.30908621644658124,0.2,0.2545431082232906
89,2024-05-16 17:46:11.899435,dexeusdt,0.4245395104164185,0.4069790483469744,0.43617400590813965,0.46299401197604795,0.5543480734827528,0.4629940119760479,0.4580047770177302,0.3060920527762987,0.2,0.2530460263881493
