,last_calculation,market,prob_last_slope,prob_macd,prob_macd_diff,prob_stochastic,prob_rsi,prob_corr_btc,avg,logreg_proba,rf_proba,logreg_rf_combine
7,2024-03-11 18:49:49.663932,adxusdt,0.5687095460100484,0.7752155604571888,0.3791551765913994,0.6329404060248854,0.4759347622149431,0.6329404060248854,0.5774826428872252,0.9066240253838835,0.7,0.8033120126919417
187,2024-03-11 18:49:49.663932,maskusdt,0.46299401197604795,0.7752155604571888,0.47845767050858645,0.3012311048776687,0.484957576526988,0.8733762566361686,0.5627053634971081,0.8927737030030118,0.7,0.7963868515015059
46,2024-03-11 18:49:49.663932,belusdt,0.39269993905329453,1.0,0.36946122172588164,0.4249596951487616,0.45931261459674355,0.46299401197604795,0.5182379137501215,0.7844407609032873,0.8,0.7922203804516437
25,2024-03-11 18:49:49.663932,arbusdt,0.5844948839749905,0.6773374047330022,0.524252096239952,0.6329404060248854,0.5398641643568965,0.5797405713428807,0.5897715877787679,0.8577170419271305,0.7,0.7788585209635652
32,2024-03-11 18:49:49.663932,atmusdt,0.0,0.7211789578410646,0.3454911586673657,0.5347904274450132,0.4561891151289481,1.0,0.509608276513732,0.9542381603976269,0.6,0.7771190801988135
63,2024-03-11 18:49:49.663932,celrusdt,0.42197138781516874,0.46299401197604795,0.5187033757312296,0.4249596951487616,0.4164078628489364,0.8380057803468208,0.5138403523111609,0.7518412166855417,0.8,0.7759206083427709
14,2024-03-11 18:49:49.663932,algousdt,0.5463433435040951,0.6329404060248854,0.5986083826076859,0.43939807237679585,0.431210879235759,0.7752155604571888,0.5706194407010684,0.8489464177765507,0.7,0.7744732088882753
157,2024-03-11 18:49:49.663932,jasmyusdt,0.5563590573844217,0.6329404060248854,0.5872188826188218,0.4431622788582783,0.4242626433779471,0.6329404060248854,0.5461472790482066,0.7317432425142831,0.8,0.7658716212571416
302,2024-03-11 18:49:49.664927,vgxusdt,0.6014045068669719,0.5693375507433825,0.5232000618668317,0.6513309660195432,0.39613670829746994,0.6329404060248854,0.5623916999698474,0.8280228547389293,0.7,0.7640114273694647
273,2024-03-11 18:49:49.664927,straxusdt,0.4920294821051454,1.0,0.37637339712386303,0.5712671453157867,0.14962690033130013,0.4249596951487616,0.5023761033374762,0.8161650616316483,0.7,0.7580825308158241
295,2024-03-11 18:49:49.664927,unfiusdt,0.5110174084305976,0.4081934325836765,0.4300060380716306,0.5519072635906807,0.4946911379373522,0.8380057803468208,0.538970176826793,0.8156430437657199,0.7,0.7578215218828599
56,2024-03-11 18:49:49.663932,bonkusdt,0.540024270361349,0.5,0.3012311048776687,0.5584064289090813,0.45589778472034703,0.7752155604571888,0.5217958582209392,0.8090933761892161,0.7,0.754546688094608
10,2024-03-11 18:49:49.663932,agldusdt,0.6237818022227672,0.8733762566361686,0.5781729414716041,0.4963091340907632,0.4242182283422285,0.36499244712990936,0.5601418016489068,0.7086542802718216,0.8,0.7543271401359108
188,2024-03-11 18:49:49.663932,maticusdt,0.4338701531900567,0.8380057803468208,0.35497416811537424,0.36499244712990936,0.3719390382623754,0.8380057803468208,0.5336312278985595,0.9025904060802102,0.6,0.7512952030401051
6,2024-03-11 18:49:49.663932,adausdt,0.5921841193252533,0.7752155604571888,0.5197341984588475,0.5014638846681244,0.5263876624637829,0.3300606164091181,0.5408410069637192,0.5873425023737102,0.9,0.7436712511868551
250,2024-03-11 18:49:49.663932,roninusdt,0.5,0.5,0.5,0.5347904274450132,0.4242182283422285,0.8733762566361686,0.5553974854039018,0.8762403473718581,0.6,0.7381201736859291
239,2024-03-11 18:49:49.663932,radusdt,0.6241291524371313,0.5519072635906807,0.4380450756067078,0.46299401197604795,0.5047958177540441,0.7211789578410646,0.5505083798676127,0.7699618251585175,0.7,0.7349809125792588
170,2024-03-11 18:49:49.663932,laziousdt,0.5166978520862614,0.8117073990089864,0.5330682852981647,0.7135271736044069,0.5508701169599466,0.7211789578410646,0.6411749641331385,0.9671819327073429,0.5,0.7335909663536715
115,2024-03-11 18:49:49.663932,firousdt,0.4038479800953448,0.6329404060248854,0.38950337924311484,0.36499244712990936,0.4939837592548364,0.7752155604571888,0.51008058870088,0.7659672994024197,0.7,0.7329836497012099
50,2024-03-11 18:49:49.663932,blurusdt,0.6469082819851566,0.7418636782315013,0.6609329177680461,0.5347904274450132,0.49434290575707646,0.46299401197604795,0.5903053705271403,0.7630614062667198,0.7,0.7315307031333599
27,2024-03-11 18:49:49.663932,arpausdt,0.5195481621386023,0.6155598559635499,0.4678252613353936,0.4963091340907632,0.49763534773737106,0.6329404060248854,0.5383030278817609,0.7498556808201393,0.7,0.7249278404100696
296,2024-03-11 18:49:49.664927,uniusdt,0.284655409385431,1.0,0.37671888523951186,0.5991083349227541,0.174335232311693,0.46299401197604795,0.48296864563923964,0.8416068584442418,0.6,0.7208034292221208
78,2024-03-11 18:49:49.663932,ctsiusdt,0.4808715354056475,0.7752155604571888,0.5412466614973722,0.7070965719063546,0.5463847588897054,0.3012311048776687,0.5586743655056562,0.7363690381025962,0.7,0.7181845190512981
87,2024-03-11 18:49:49.663932,degousdt,0.6237818022227672,0.6105303054230757,0.4662036807994855,0.5797405713428807,0.47110250121076724,0.5347904274450132,0.5476915480739982,0.7266568098777678,0.7,0.7133284049388839
147,2024-03-11 18:49:49.663932,idexusdt,0.47907308157006107,0.4081934325836765,0.47326248834569457,0.3300606164091181,0.4472449486616371,0.8380057803468208,0.4959733913195014,0.6262892756052881,0.8,0.713144637802644
161,2024-03-11 18:49:49.663932,jupusdt,0.0,0.5,0.5,0.46299401197604795,0.42636069276444066,0.8117073990089864,0.45017701729157916,0.7230670650232112,0.7,0.7115335325116056
211,2024-03-11 18:49:49.663932,omgusdt,0.6125018003744779,0.5639404842944666,0.3719390382623754,0.5273561507936507,0.397005320397465,0.6329404060248854,0.5176138666912201,0.7119572032448466,0.7,0.7059786016224232
247,2024-03-11 18:49:49.663932,rifusdt,0.5187033757312296,1.0,0.38112701604952876,0.16078855431708536,0.4221851411797596,0.6968904912122579,0.5299490964149769,0.8092193508268446,0.6,0.7046096754134223
199,2024-03-11 18:49:49.663932,movrusdt,0.4398106078054487,0.4739647847132681,0.5473652195344496,0.7135271736044069,0.48409018794399705,0.6329404060248854,0.5486163966044092,0.8062197805670537,0.6,0.7031098902835269
2,2024-03-11 18:49:49.663932,acausdt,0.3525549442198377,0.7752155604571888,0.43904845389728614,0.5639404842944666,0.5122825460416036,0.5347904274450132,0.5296387360592327,0.8023959112667635,0.6,0.7011979556333817
183,2024-03-11 18:49:49.663932,luncusdt,0.47010526099451605,0.8380057803468208,0.39619718578401464,0.5765101204915098,0.4444752793977141,0.6329404060248854,0.5597056721732435,0.9004692308637888,0.5,0.7002346154318944
65,2024-03-11 18:49:49.663932,chessusdt,0.36499244712990936,0.46299401197604795,0.3853860339929223,0.6679666288196674,0.42636069276444066,0.7211789578410646,0.5048131287540087,0.8001551781141577,0.6,0.7000775890570788
8,2024-03-11 18:49:49.663932,aergousdt,0.4338701531900567,0.7211789578410646,0.4273455291620251,0.6155598559635499,0.4373716970342731,0.6830871439677716,0.5530688895264568,0.8942512961817207,0.5,0.6971256480908603
325,2024-03-11 18:49:49.664927,yfiusdt,0.54243730707416,0.4081934325836765,0.36499244712990936,0.5441664060056303,0.37671888523951186,0.8380057803468208,0.5124190430632848,0.7868381956343482,0.6,0.6934190978171741
319,2024-03-11 18:49:49.664927,xlmusdt,0.07268283511938334,0.6329404060248854,0.29672368570341645,0.5489787707381725,0.495080722082877,0.8380057803468208,0.48073536666925926,0.8759009154115277,0.5,0.6879504577057638
132,2024-03-11 18:49:49.663932,glmusdt,0.5878526816514761,0.6329404060248854,0.1737496853989142,0.6051735608343444,0.4371700869816945,0.7418636782315013,0.529791683187136,0.8729283001305765,0.5,0.6864641500652883
184,2024-03-11 18:49:49.663932,magicusdt,0.5153515250646702,0.5933418908360308,0.3830082338954692,0.5519072635906807,0.5135539634605336,0.6329404060248854,0.5316838804787116,0.7650366251379355,0.6,0.6825183125689678
323,2024-03-11 18:49:49.664927,xvgusdt,0.48655217376951765,0.8733762566361686,0.6067392909896603,0.5687095460100484,0.4886305525208619,0.36499244712990936,0.5648333778426945,0.7646618054173052,0.6,0.6823309027086526
286,2024-03-11 18:49:49.664927,trbusdt,0.45354099393388775,0.5009302696453015,0.5234440287099451,0.6178219087596684,0.4722725430839273,0.6329404060248854,0.5334916916929359,0.7522896900838191,0.6,0.6761448450419095
289,2024-03-11 18:49:49.664927,trxusdt,0.6329404060248854,0.46299401197604795,0.6679666288196674,0.6724320262711156,0.48337970266890984,0.46299401197604795,0.5637844646227791,0.6422471127172698,0.7,0.6711235563586349
277,2024-03-11 18:49:49.664927,superusdt,0.44824462189888886,0.6329404060248854,0.5316197276213143,0.5257320721646369,0.5075985810252713,0.4081934325836765,0.5090548068864456,0.537828103315912,0.8,0.668914051657956
57,2024-03-11 18:49:49.663932,bswusdt,0.49630913409076327,0.6329404060248854,0.3377571057711509,0.46299401197604795,0.3012311048776687,0.6968904912122579,0.4880203756587957,0.7375888497022509,0.6,0.6687944248511255
71,2024-03-11 18:49:49.663932,combousdt,0.44795921323252513,0.6329404060248854,0.5844948839749905,0.36499244712990936,0.3791551765913994,0.8380057803468208,0.5412579845500884,0.831441250982665,0.5,0.6657206254913325
5,2024-03-11 18:49:49.663932,acmusdt,0.4995770875428786,0.46299401197604795,0.4570934846124987,0.7913875241923478,0.49114698123765266,0.4081934325836765,0.5183987536908504,0.6297547786654001,0.7,0.6648773893327
92,2024-03-11 18:49:49.663932,diausdt,0.5896528582758831,0.9234916734916735,0.5623685218247554,0.22323593948492898,0.5410833563683314,0.46299401197604795,0.5504710602369366,0.6273056205249251,0.7,0.6636528102624626
279,2024-03-11 18:49:49.664927,sxpusdt,0.47907308157006107,0.5896528582758831,0.3393396782404795,0.5085057874430025,0.4164078628489364,0.7752155604571888,0.5180324714725918,0.8250168223774386,0.5,0.6625084111887193
68,2024-03-11 18:49:49.663932,cityusdt,0.5347904274450132,0.33815136340775404,0.3336081920687275,0.5639404842944666,0.41965597862391446,0.6329404060248854,0.4705144753107935,0.5145700458830632,0.8,0.6572850229415317
22,2024-03-11 18:49:49.663932,apeusdt,0.5021368237581283,0.5519072635906807,0.4721076425027616,0.5187033757312296,0.4647767828007516,0.6329404060248854,0.5237620490680728,0.7084553141105359,0.6,0.6542276570552679
257,2024-03-11 18:49:49.663932,santosusdt,0.3300606164091181,0.46299401197604795,0.28271083566427174,0.5678092125796325,0.4028948587308939,0.8380057803468208,0.4807458859511308,0.8061801912961071,0.5,0.6530900956480535
164,2024-03-11 18:49:49.663932,keyusdt,0.5299562952569871,0.7752155604571888,0.4629940119760479,0.23868617645242945,0.5054007680366044,0.7752155604571888,0.5479113954394077,0.803693915749101,0.5,0.6518469578745505
151,2024-03-11 18:49:49.663932,injusdt,0.5178834561286002,0.6529118698454697,0.5232000618668317,0.6329404060248853,0.5450987674700122,0.4249596951487616,0.5494990427474268,0.7017069705874611,0.6,0.6508534852937305
212,2024-03-11 18:49:49.663932,omusdt,0.46500781828975396,0.6968904912122579,0.49164706508644734,0.6968904912122579,0.4447768062586286,0.46299401197604795,0.5430344473392322,0.7917805097429114,0.5,0.6458902548714557
284,2024-03-11 18:49:49.664927,tkousdt,0.5232000618668317,0.6329404060248854,0.7211789578410646,0.34093715092010113,0.5539399736063476,0.6329404060248854,0.5675228260473527,0.6877831138563378,0.6,0.6438915569281689
327,2024-03-11 18:49:49.664927,zenusdt,0.0,1.0,0.4526503544933212,0.5469059455963785,0.4952292965444425,0.5347904274450132,0.5049293373465259,0.8790489474105907,0.4,0.6395244737052954
312,2024-03-11 18:49:49.664927,winusdt,0.4529969406197733,1.0,0.35294290880605017,0.6187456236871062,0.36946122172588164,0.3012311048776687,0.5158962999527467,0.7726736909480463,0.5,0.6363368454740231
189,2024-03-11 18:49:49.663932,mavusdt,0.4274939866166596,0.4995770875428786,0.509399955764914,0.47907308157006107,0.5520857524908006,0.7510963086316959,0.5364543621028349,0.7635337488448015,0.5,0.6317668744224008
166,2024-03-11 18:49:49.663932,kmdusdt,0.4727584001204048,0.8380057803468208,0.5203805458207743,0.2564340673918811,0.5452911209895845,0.46299401197604795,0.5159773211075857,0.5467079141694217,0.7,0.6233539570847109
82,2024-03-11 18:49:49.663932,cyberusdt,0.0,0.46299401197604795,0.4414433118109909,0.6187456236871062,0.39613670829746994,0.7510963086316959,0.4450693274005518,0.7453127006306027,0.5,0.6226563503153013
265,2024-03-11 18:49:49.663932,snxusdt,0.6081378683538994,0.8117073990089864,0.5743764134902686,0.6329404060248854,0.5524541355022812,0.22323593948492898,0.5671420269775416,0.644685603215626,0.6,0.622342801607813
41,2024-03-11 18:49:49.663932,bandusdt,0.3525549442198377,0.46299401197604795,0.28323853418763567,0.5,0.5043741710094296,0.6968904912122579,0.4666753587675348,0.6301517536665975,0.6,0.6150758768332987
113,2024-03-11 18:49:49.663932,filusdt,0.284655409385431,1.0,0.5844948839749905,0.2564340673918811,0.43061966459339523,0.6329404060248854,0.5315240718950972,0.8214682103723072,0.4,0.6107341051861537
134,2024-03-11 18:49:49.663932,gmxusdt,0.5933418908360308,0.596451529956287,0.5464516446950383,0.5701560333893756,0.5446105057626408,0.5085057874430025,0.5599195653470624,0.703245845811616,0.5,0.601622922905808
3,2024-03-11 18:49:49.663932,aceusdt,0.24724202986601862,0.36499244712990936,0.5098980760729124,0.6105303054230757,0.49780162296291336,0.6329404060248854,0.4772341479132858,0.5929053395990846,0.6,0.5964526697995423
74,2024-03-11 18:49:49.663932,cotiusdt,0.0,0.6329404060248854,0.4417776720730898,0.4458907269491861,0.39613670829746994,0.6968904912122579,0.4356060007594815,0.6828800782275476,0.5,0.5914400391137737
246,2024-03-11 18:49:49.663932,requsdt,0.6679666288196674,0.46299401197604795,0.3830082338954692,0.5797405713428808,0.4579409225736521,0.5347904274450132,0.5144067993421217,0.5788694546123185,0.6,0.5894347273061593
12,2024-03-11 18:49:49.663932,akrousdt,0.6067392909896602,0.6329404060248854,0.3800769296941246,0.6442004030914256,0.35612415198214015,0.36499244712990936,0.49751227148535754,0.567337051960072,0.6,0.583668525980036
172,2024-03-11 18:49:49.663932,leverusdt,0.6679666288196674,0.46299401197604795,0.2564340673918812,0.5148317075606752,0.4317808878235693,0.6830871439677716,0.5028490745899354,0.6614697534449708,0.5,0.5807348767224854
88,2024-03-11 18:49:49.663932,dentusdt,0.609785812964353,0.5,0.5314936814667356,0.5867863570328932,0.48357877459370247,0.46299401197604795,0.5291064396722887,0.5600031753686299,0.6,0.580001587684315
274,2024-03-11 18:49:49.664927,stxusdt,0.5810605506674141,0.9234916734916735,0.6167696059438886,0.5187033757312296,0.5014638846681244,0.46299401197604795,0.6007471837463964,0.8544260389420409,0.3,0.5772130194710204
301,2024-03-11 18:49:49.664927,vetusdt,0.44228790280660707,0.6329404060248854,0.6329404060248853,0.5441664060056303,0.5527301019424254,0.46299401197604795,0.5446765391300802,0.6542424214755564,0.5,0.5771212107377782
324,2024-03-11 18:49:49.664927,xvsusdt,0.5476578866032488,0.492372569552543,0.43631581064591535,0.6513309660195432,0.5290927649674108,0.4249596951487616,0.5136216154895704,0.5505619298072731,0.6,0.5752809649036366
204,2024-03-11 18:49:49.663932,nknusdt,0.4081934325836765,0.46299401197604795,0.29270878025389296,0.492372569552543,0.4189739336939518,0.5639404842944666,0.4398638687257632,0.44645032763454917,0.7,0.5732251638172745
288,2024-03-11 18:49:49.664927,truusdt,0.45428144566987294,0.6329404060248854,0.3791551765913994,0.4081934325836765,0.4393980723767958,0.7211789578410646,0.5058579151812824,0.7439446784364447,0.4,0.5719723392182223
173,2024-03-11 18:49:49.663932,linausdt,0.46299401197604795,0.6329404060248854,0.4917546780584011,0.46299401197604795,0.5038334997221389,0.6329404060248854,0.5312428356304011,0.7335191199011147,0.4,0.5667595599505574
131,2024-03-11 18:49:49.663932,glmrusdt,0.44462728028734716,0.6968904912122579,0.6067392909896602,0.39875402260912624,0.4338701531900567,0.5347904274450132,0.5192786109555769,0.626596577575136,0.5,0.5632982887875679
44,2024-03-11 18:49:49.663932,bchusdt,0.6155598559635499,0.5,0.38183030313006694,0.44958135207773414,0.45931261459674355,0.5639404842944666,0.4950374350104269,0.5077704442049722,0.6,0.5538852221024861
66,2024-03-11 18:49:49.663932,chrusdt,0.5519072635906807,0.7353184232963862,0.5247963800904978,0.5852058665231432,0.5514632264547037,0.3012311048776687,0.5416537108055134,0.5969284790315894,0.5,0.5484642395157947
144,2024-03-11 18:49:49.663932,hotusdt,0.5060791049922735,0.6329404060248854,0.5872188826188218,0.5085057874430025,0.4393980723767958,0.46299401197604795,0.5228560442386379,0.5949562534474175,0.5,0.5474781267237088
38,2024-03-11 18:49:49.663932,axsusdt,0.5085057874430025,1.0,0.22323593948492898,0.46299401197604795,0.23868617645242948,0.6329404060248854,0.5110603868968824,0.8878114619706903,0.2,0.5439057309853451
243,2024-03-11 18:49:49.663932,reefusdt,0.0,0.5,0.23868617645242945,0.48926799635516866,0.3853860339929223,0.8960689783052105,0.4182348641842885,0.7752164011206175,0.3,0.5376082005603088
322,2024-03-11 18:49:49.664927,xtzusdt,0.3649924471299094,0.5,0.35294290880605017,0.484683856408542,0.4425086832964951,0.6329404060248854,0.4630113836109804,0.5747543544112861,0.5,0.537377177205643
315,2024-03-11 18:49:49.664927,wrxusdt,0.13551598429613013,0.7752155604571888,0.3369713421201726,0.596451529956287,0.4463487380135339,0.5347904274450132,0.4708822637147209,0.7721882130324478,0.3,0.5360941065162239
294,2024-03-11 18:49:49.664927,umausdt,0.492372569552543,0.47457816266404784,0.41596729072519906,0.3525549442198377,0.5122825460416036,0.6329404060248854,0.4801159865380194,0.46463908894192146,0.6,0.5323195444709607
142,2024-03-11 18:49:49.663932,hiveusdt,0.5776296642760628,0.0,0.4519619096203715,0.46299401197604795,0.42636069276444066,0.8380057803468208,0.45949200983062394,0.3612276150288189,0.7,0.5306138075144095
281,2024-03-11 18:49:49.664927,tfuelusdt,0.6034088071256138,1.0,0.14105885357755318,0.4300060380716306,0.11326282483227375,0.6329404060248854,0.48677948827199286,0.8589945240499147,0.2,0.5294972620249574
305,2024-03-11 18:49:49.664927,viteusdt,0.0,0.8380057803468208,0.3219520319786809,0.5797405713428807,0.4081934325836765,0.8380057803468208,0.4976495994331466,0.9432531369759359,0.1,0.521626568487968
303,2024-03-11 18:49:49.664927,vicusdt,0.5068984477435181,0.4249596951487616,0.5478606856706818,0.5163139510992397,0.5156268945281068,0.6329404060248854,0.5241000133691989,0.6161260686669868,0.4,0.5080630343334934
236,2024-03-11 18:49:49.663932,qiusdt,0.5896528582758831,0.7418636782315013,0.46717527733245257,0.39875402260912624,0.5562161736162913,0.46299401197604795,0.5361093370068838,0.6096176289522283,0.4,0.5048088144761141
220,2024-03-11 18:49:49.663932,oxtusdt,0.5347904274450133,0.7752155604571888,0.4103049208165676,0.4249596951487616,0.41167387980802145,0.3012311048776687,0.47636259809220366,0.4087904242392495,0.6,0.5043952121196247
214,2024-03-11 18:49:49.663932,ongusdt,0.31498757485639794,0.5347904274450132,0.5190252895453639,0.4338701531900567,0.5047958177540441,0.6329404060248854,0.49006827813596016,0.5978651450714824,0.4,0.4989325725357412
137,2024-03-11 18:49:49.663932,hardusdt,0.39542884772744175,0.46299401197604795,0.2612912491762837,0.48926799635516866,0.36499244712990936,0.6968904912122579,0.44514417392951827,0.5899529390064845,0.4,0.49497646950324226
100,2024-03-11 18:49:49.663932,egldusdt,0.5257320721646369,0.6830871439677716,0.43045268023539895,0.36499244712990936,0.5527301019424254,0.5347904274450132,0.5152974788141926,0.5854674078375862,0.4,0.4927337039187931
136,2024-03-11 18:49:49.663932,gtcusdt,0.0,0.5,0.3012311048776687,0.6469082819851566,0.09728723136544365,0.7211789578410646,0.3777675960115556,0.6849116284561935,0.3,0.4924558142280967
174,2024-03-11 18:49:49.663932,linkusdt,0.6148844666123778,0.5867863570328932,0.3666436634098898,0.5014638846681244,0.3941961600032629,0.36499244712990936,0.47149449647607633,0.37988673576879645,0.6,0.4899433678843982
