,market,last_slope,last_slope_adi,aroon_up,aroon_down,aroon_diff,macd_diff,macd_line,macd_signal,stochastic,stochastic_signal,delta_stochastic,rsi_val,coef_corr,last_slope_btc,prob_last_slope,prob_macd,prob_macd_diff,prob_stochastic,prob_rsi,prob_corr_btc,prediction,probability
10,ADABTC,-0.35888048312023735,0.4258880028563771,24.0,84.0,-60.0,1.1856790757826654,-1.2272859697290173,-2.4129650455116827,90.64748201438846,71.6510125233147,18.996469491073753,57.45016436428232,-0.01030655945691892,2.346306541952044,0.5257320721646369,0.26781331644367035,0.4692943589992596,0.0,0.515146881498698,0.0,0.0,0.003170451330728773
11,ADAUSDT,1.6844108340442492,1.1447574338145066,96.0,0.0,96.0,2.262864029219004,4.556550466673443,2.2936864374544386,81.45789101203114,89.25712954068062,-7.799238528649482,62.11103714132427,0.8052759893179372,2.346306541952044,0.5187033757312296,0.0,0.2770333213901827,0.0,0.4425086832964951,0.2564340673918811,0.0,0.0030169904847512606
12,ADXBTC,-0.46622917582632417,0.18570607969394046,0.0,88.0,-88.0,0.08418901319683059,-2.061839235326196,-2.1460282485230264,27.083333333333336,29.86111111111113,-2.777777777777793,39.75147774256497,-0.6693587069124288,2.346306541952044,0.44233849705001543,0.4944998720900486,0.45451903136787447,0.5797405713428808,0.4653970987920122,0.7211789578410646,1.0,0.7801301079051841
13,ADXUSDT,2.0483279013066116,1.7691764265059147,96.0,0.0,96.0,2.2188825442224074,3.745619610901386,1.5267370666789786,58.163265306122476,70.97945060377094,-12.816185297648467,62.509726719614946,0.39754254950750934,2.346306541952044,0.3012311048776687,0.2564340673918811,0.5085057874430025,0.4081934325836765,0.4291068164011491,0.8733762566361686,1.0,0.5305846220744064
14,AERGOBTC,-0.3951624057545454,0.15843564722088258,8.0,88.0,-80.0,0.13736957375573056,-3.188526053908106,-3.3258956276638365,45.238095238095184,34.92063492063491,10.317460317460274,35.90893719397347,-0.49896181593548433,2.346306541952044,0.48234629372554866,0.4458907269491861,0.4436257451790762,0.284655409385431,0.5194190091731076,0.0,0.0,0.02288730493545561
15,AERGOUSDT,0.9630461471405024,0.7466275551772606,100.0,0.0,100.0,1.3492582762166196,0.5955350816237299,-0.7537231945928898,92.06349206349205,84.41332088390902,7.650171179583026,63.72906205671295,0.7452302842802929,3.0212647897037264,0.6244511181038299,0.34859535927543783,0.23070267044606893,0.0,0.35789047357306103,0.6329404060248854,0.0,0.06642310944877888
16,AGIXBTC,1.6773374826593819,-0.1831910601398161,100.0,84.0,16.0,1.5560862851851627,1.7784867461592482,0.22240046097408547,76.65706051873201,74.32710084114645,2.3299596775855633,74.40824357675885,-0.46338939822174147,2.346306541952044,0.5187033757312296,0.2564340673918811,0.28691079493649413,0.5347904274450132,0.10966131502808192,0.36499244712990936,0.0,0.11218951213927082
17,AGIXUSDT,3.0704814901696804,0.15886667021322473,96.0,0.0,96.0,2.9484513197893145,5.289970605838988,2.3415192860496736,85.23897058823529,83.7661927651947,1.4727778230405875,82.47156546100848,0.05841871306358172,2.346306541952044,0.46299401197604795,0.2564340673918811,0.0,0.3853860339929223,0.0,0.6329404060248854,0.0,0.1287772624549919
18,AGLDBTC,0.12598660649898205,0.26335022828691873,56.00000000000001,0.0,56.00000000000001,-0.025520730734148067,-1.1463059313985013,-1.1207852006643533,28.87596899224803,25.710594315245473,3.165374677002557,49.04465777491005,0.6108347938550175,2.346306541952044,0.4138453494069161,0.4400846557896522,0.46299401197604795,0.5085057874430025,0.5254777688457043,0.6329404060248854,1.0,0.5815555396318661
19,AGLDUSDT,1.5035644166945086,1.0237696464094213,96.0,0.0,96.0,1.3779389706901268,3.8412562780904693,2.4633173074003425,68.67469879518076,78.47689972488382,-9.802200929703062,61.5925421352446,0.9099020675166728,2.346306541952044,0.44795921323252513,0.24432273014535497,0.24432273014535497,0.1773231813595083,0.4536248104556286,0.3012311048776687,0.0,0.02043152559444759
20,AIBTC,5.711655046283176,428.8557135594741,100.0,52.0,48.0,6.8926445323090215,11.626370716467584,4.733726184158562,85.54033485540336,64.78363584754268,20.756699007860675,64.36931453814475,0.30661737077554946,5.328196932820193,0.0,0.0,0.0,0.0,0.38354914055059186,0.5,0.0,0.004286275372579997
21,AIUSDT,7.643797386242352,-82.07451832397683,88.0,0.0,88.0,5.87620325318019,15.340940623758684,9.464737370578494,56.96968916255524,64.376285494682,-7.406596332126753,58.612446762528826,0.7437829027572599,6.663938069479034,0.0,0.0,0.0,0.5639404842944666,0.5094246103704563,0.0,0.0,0.006479122420493339
22,AKROUSDT,0.2698777185796577,0.4305532544092428,96.0,0.0,96.0,0.5705020888367228,0.4295927254899681,-0.14090936334675477,77.74968394437423,86.10694432442044,-8.357260380046213,61.236004088128404,-0.14588211726453773,2.346306541952044,0.5020127256200494,0.46108933709118666,0.371688186296169,0.11710893008602932,0.4611993250252424,0.6329404060248854,0.0,0.17802131642943467
23,ALCXBTC,-0.39021253250226307,-0.2537061020888861,20.0,92.0,-72.0,-0.012254283688887035,-2.0846070835912514,-2.0723527999023643,19.03827281648678,15.66895649329407,3.3693163231927112,43.77579705145979,-0.2720452342036005,2.346306541952044,0.4788862166104375,0.5232000618668317,0.46635556541465145,0.5600018690715387,0.48539445754485644,0.6329404060248854,1.0,0.7157815571462857
24,ALCXUSDT,1.1159494741924405,0.21730888986482355,88.0,0.0,88.0,1.3311785055361463,2.4803612838890814,1.1491827783529351,70.39586919104993,75.28385510623744,-4.887985915187514,55.253479725917245,0.5592590734687786,2.346306541952044,0.45428144566987294,0.36499244712990936,0.24902733761047127,0.5852058665231432,0.5395261392301737,0.7752155604571888,1.0,0.7243553748642025
25,ALGOBTC,-0.2143267359501577,-0.2585276192474931,0.0,84.0,-84.0,0.3559764978935571,-1.3040999644619529,-1.66007646235551,82.35294117647062,62.84780578898227,19.50513538748835,47.53372606144021,-0.3899642067135055,2.346306541952044,0.48981660384530107,0.4461228403790206,0.5284864034995478,0.0,0.5063417523053152,0.36499244712990936,0.0,0.03634231683939218
26,ALGOUSDT,0.922248886291932,0.8884915680451994,96.0,0.0,96.0,1.8625089282008092,1.8297277299262547,-0.0327811982745545,85.06024096385545,88.27152621628578,-3.2112852524303293,62.0856754619457,0.21331040274000507,2.346306541952044,0.5661447055993138,0.39269993905329453,0.4414433118109909,0.4249596951487616,0.44672983591402815,1.0,1.0,0.8286779820748729
27,ALICEBTC,-0.22180933232908065,0.250423148561622,92.0,76.0,16.0,0.4031782020244501,-0.6569635400351888,-1.0601417420596388,70.35175879396988,52.76381909547738,17.587939698492498,56.40475271319705,-0.5189020389049493,2.346306541952044,0.4892679963551686,0.41251982138467397,0.4943965149760872,0.0,0.5248367008891598,0.46299401197604795,0.0,0.05012131573624924
28,ALICEUSDT,0.4489234081150292,1.3893654512485265,96.0,0.0,96.0,1.8085008835047753,2.6121879645303068,0.8036870810255314,69.57605985037404,78.44628530844024,-8.870225458066201,68.06093731777379,0.006345642667325561,2.346306541952044,0.5896528582758831,0.7510963086316959,0.3830082338954692,0.3012311048776687,0.39269993905329453,0.3012311048776687,0.0,0.2480684215105335
29,ALPACABTC,-0.09237453599859102,0.4492952979894405,4.0,88.0,-84.0,0.07005859944713588,-1.512908090092937,-1.582966689540073,53.846153846153854,49.61538461538466,4.230769230769191,42.578722813308666,-0.5885996002617312,2.346306541952044,0.4484986239803383,0.450738356459549,0.4554043778352592,0.39269993905329453,0.4777966859022503,0.7752155604571888,1.0,0.6182172213792726
30,ALPACAUSDT,1.4060547671981587,-0.1897013473838499,0.0,56.00000000000001,-56.00000000000001,1.308434969365241,0.812817779321815,-0.4956171900434262,77.69423558897239,87.42477663084266,-9.730541041870268,60.530127914428725,-0.19234232491338998,2.346306541952044,0.5639404842944666,0.5299562952569871,0.2564340673918812,0.14707448832077913,0.46788866814203806,0.7752155604571888,0.0,0.38752055162670423
31,ALPHABTC,-0.17934850619572995,0.3817846791838885,12.0,76.0,-64.0,1.1102595993609865,-0.6840436825557008,-1.7943032819166873,62.121212121212096,59.898989898989875,2.2222222222222214,63.08637141671796,-0.6665802736481108,2.346306541952044,0.4830029784767219,0.2790712935741285,0.5896528582758831,0.6125018003744779,0.4366730288696486,0.7211789578410646,1.0,0.6713385973744587
32,ALPHAUSDT,5.208317526783126,0.40734444058197355,100.0,0.0,100.0,4.327548549347333,4.383074496335752,0.05552594698841862,82.32758620689658,75.61265732119102,6.714928885705561,78.21513624755042,0.12634475288429622,2.346306541952044,0.0,0.0,0.0,0.22323593948492898,0.0,0.8960689783052105,0.0,0.05340248859165372
33,ALPINEBTC,-0.4138542516402302,-0.26311708944729956,8.0,88.0,-80.0,-0.27741038101997373,-1.4559059487695056,-1.178495567749532,38.07339449541288,34.03492588128784,4.038468614125037,41.45586396726098,-0.7122407626782793,2.346306541952044,0.47514426509662544,0.4524943500702267,0.5581206752834604,0.5875379939209726,0.46227237525044457,0.8733762566361686,1.0,0.8808891048061293
34,ALPINEUSDT,0.13897675322709024,1.044208825739365,100.0,4.0,96.0,0.4731872401126356,1.365250045233907,0.8920628051212713,61.09725685785531,76.6735305292139,-15.5762736713586,70.95448064476481,-0.27428168689579646,2.346306541952044,0.43492238628373625,0.47115573622260837,0.4662036807994855,0.0,0.23686467793102506,0.6329404060248854,0.0,0.09231403548847887
35,ALTBTC,7.373191373191384,403.40327162527774,,,,,,,74.72527472527477,77.63990638990643,-2.9146316646316563,61.07564887427173,-0.38482413111229885,7.042765546547514,0.5,0.5,0.5,0.5584064289090813,0.45589778472034703,0.5,1.0,0.5492824694368026
36,ALTUSDT,5.210176506212353,-304.9901072026353,,,,,,,64.49331185657257,73.32075403229932,-8.827442175726745,56.607835136362944,0.2823146176845916,7.12925931363734,0.0,0.5,0.5,0.5347904274450132,0.5262642475466791,0.5,0.0,0.4151302412594457
37,AMPUSDT,0.14178597415883415,0.4034550954881688,20.0,8.0,12.0,0.20679931470476143,1.0063290573547405,0.7995297426499791,53.875236294896055,53.0560806553245,0.8191556395715551,56.37072067471649,0.14948060976270627,2.346306541952044,0.4402610485743068,0.44481908182714097,0.44185057021226515,0.614154465302232,0.5236899808016529,0.8380057803468208,1.0,0.8650289248035473
38,ANKRBTC,-0.17406664577328054,0.182309112079745,4.0,80.0,-76.0,0.2808187218144462,-0.8400450744546415,-1.1208637962690877,87.5,64.81481481481484,22.685185185185162,54.08915945563971,-0.6150057898874892,2.346306541952044,0.4680498133183413,0.4109258892124102,0.45914148499491547,0.0,0.543164007618096,0.46299401197604795,0.0,0.048331786938361425
39,ANKRUSDT,0.4632547284408689,1.2378113061969365,96.0,0.0,96.0,1.5260656324662465,2.0503560098429006,0.524290377376654,80.07246376811594,84.58230234476261,-4.509838576646672,65.8174619042868,-0.029458526368884522,2.346306541952044,0.5938964552666575,0.4206403177107418,0.2886259285527642,0.46299401197604795,0.4249596951487616,0.2564340673918811,0.0,0.13273373180040757
40,APEBTC,-0.02809987322775826,0.36649068788320327,32.0,64.0,-32.0,0.15570999225235554,-0.208638582159276,-0.36434857441163154,88.73873873873876,83.0785330785331,5.660205660205662,55.81018336478384,-0.6093091165683254,2.346306541952044,0.4185026480553635,0.4124759940251796,0.43713251922207147,0.3853860339929223,0.5446624608448725,0.7752155604571888,1.0,0.5807380544007602
41,APEUSDT,-0.087317526553281,1.2110178804811396,96.0,0.0,96.0,0.6229350580645077,0.9747947306443443,0.35185967257983664,76.08695652173913,84.67463975748514,-8.587683235746013,61.48778961490662,-0.4737339520428956,2.346306541952044,0.44720923942854224,0.40819343258367646,0.39832559387744343,0.3300606164091181,0.4611459661166618,0.0,0.0,0.021413214134787563
42,API3BTC,4.176377673577444,-0.49987693199991867,88.0,12.0,76.0,0.5117713903947294,11.212807679954409,10.70103628955968,52.20306513409962,53.74627501064285,-1.54320987654323,59.827133510476976,0.06735918088348969,2.346306541952044,0.0,1.0,0.43000603807163057,0.6797213248060483,0.4927238618951469,0.6968904912122579,1.0,0.9590832855713378
43,API3USDT,4.819716452763173,-0.5398564566686268,92.0,8.0,84.0,2.444887398267266,13.20157263965703,10.756685241389764,63.71595330739301,69.78230412487345,-6.066350817480441,66.78811051836531,0.6847859711261312,2.346306541952044,0.46299401197604795,0.0,0.36499244712990936,0.37833958571195564,0.4028948587308939,0.5347904274450132,0.0,0.06571959493137099
44,APTBTC,-0.4641819219220402,0.08389757732140649,40.0,84.0,-44.0,-0.1321519518664025,-1.4923074741601985,-1.360155522293796,21.304627249357345,19.958479588139625,1.3461476612177208,41.02685817963986,-0.5191191597359169,2.346306541952044,0.44424964131052164,0.4686494629397071,0.495760321023994,0.6391139031244834,0.47113145209337587,0.46299401197604795,1.0,0.5597794116136346
45,APTUSDT,0.3755532391809635,-0.6157120414314671,92.0,0.0,92.0,0.993721206859108,1.9552897452225082,0.9615685383634002,47.29228011778263,59.20567860140255,-11.913398483619922,55.79056132713358,0.03679283501484982,2.346306541952044,0.5790915881429524,0.4714327523413111,0.529318339479353,0.46299401197604795,0.5452911209895845,0.4081934325836765,0.0,0.35134018896836317
46,ARBBTC,-0.6106523533345356,-0.4629438199335184,24.0,96.0,-72.0,-1.11672223565261,-2.694902959942354,-1.5781807242897439,20.879120879120805,13.726025527267703,7.153095351853102,40.42488386610557,-0.13183871678604142,3.361036845614357,0.4910954510999491,0.5575425439861552,0.6125018003744779,0.4136332295109251,0.47122946610428657,1.0,1.0,0.9058080262888967
47,ARBUSDT,0.9554244113147768,-0.5267081059742214,92.0,0.0,92.0,0.6773400275003731,4.150916343182487,3.4735763156821142,55.38592027141645,66.6949392140232,-11.309018942606741,53.58503584200246,0.6904031987878311,3.256926863621622,0.6247503838029389,0.5687095460100484,0.36050376838941117,0.5347904274450132,0.5600018690715387,0.6329404060248854,1.0,0.7533443048044743
48,ARKMBTC,6.546251589931712,-0.7128215577849165,100.0,48.0,52.0,5.724739378039284,7.435666135263784,1.7109267572245,72.57769652650825,74.43154221840102,-1.8538456918927722,82.86853846634365,-0.33130107364039885,3.016050290733028,0.0,0.5,0.0,0.5584064289090813,0.0,0.5347904274450132,0.0,0.2535732298756123
49,ARKMUSDT,4.082009452088186,-0.32790007795236176,96.0,0.0,96.0,4.861797527063971,9.45565994569182,4.593862418627849,83.63586358635862,81.26237325791084,2.3734903284477866,79.46883105716687,0.7451531948379775,3.0160502821534556,0.0,0.0,0.0,0.39269993905329453,0.0,0.6329404060248854,0.0,0.03420052674375491
50,ARPABTC,-0.49888404837678296,0.7639478579302402,12.0,76.0,-64.0,0.4042259615160031,-1.6256591699952594,-2.0298851315112625,85.00000000000004,71.6666666666667,13.333333333333343,50.57668278287199,-0.4737604388023833,2.346306541952044,0.45568929907216166,0.460660263673807,0.49017505464428157,0.0,0.523877904342761,0.0,0.0,0.006405446074380677
51,ARPAUSDT,0.720007008695624,1.0463877050083554,92.0,52.0,40.0,1.2946550208793068,0.3502456435544872,-0.9444093773248198,66.40211640211639,63.31569664902995,3.086419753086439,61.02972807881632,0.4878136799827885,2.346306541952044,0.5453615700657721,0.3763733971238631,0.29195787392384903,0.5991083349227541,0.45757372164184035,0.46299401197604795,0.0,0.40092405478765464
52,ARBTC,2.4121534651692538,-0.42515447272414975,96.0,76.0,20.0,1.779333202557359,1.1308810886019174,-0.6484521139554416,67.62342135476464,70.81479874145602,-3.1913773866913715,62.12846474702077,-0.2511362185261884,2.346306541952044,0.20966429849774934,0.4180905826880651,0.3649924471299094,0.4338701531900567,0.4405594130799549,0.7752155604571888,1.0,0.547660619282957
53,ARUSDT,6.309906317377707,-0.0982477462200789,96.0,56.00000000000001,39.99999999999999,4.516428348880836,6.30073997926084,1.7843116303800037,76.51845970623263,82.95120976756299,-6.432750061330353,71.2459240066924,0.5006429301741374,2.346306541952044,0.0,0.5,0.0,0.36499244712990936,0.21290011702347353,0.6329404060248854,0.0,0.21490157190107703
54,ASRUSDT,0.8642029184493883,1.117286749635514,100.0,0.0,100.0,1.363835548563691,1.9431445433742525,0.5793089948105614,74.41253263707576,82.39634701904946,-7.983814381973701,71.58961483931716,-0.20430881509885326,2.346306541952044,0.5797405713428807,0.43692392696586885,0.23462653051935245,0.46299401197604795,0.1944640059786436,0.7752155604571888,1.0,0.5967310999296925
55,ASTRUSDT,-0.13823575033299676,-0.4169486983727211,84.0,0.0,84.0,-2.0206621034913947,1.4274331290432514,3.448095232534646,5.519480519480538,15.058438293732427,-9.53895777425189,43.03630838276847,0.7607756656518346,2.346306541952044,0.44014165125611704,0.5797405713428807,0.5469059455963785,0.4519619096203715,0.4808495886227529,0.5639404842944666,1.0,0.5782775137381476
56,ASTBTC,-0.45339860341050436,0.20435386496823116,60.0,88.0,-28.0,-0.12752216530461347,-2.4043519792764565,-2.276829813971843,15.384615384615351,14.529914529914505,0.8547008547008463,39.53914261523998,-0.6893019610456168,2.346306541952044,0.454633030478768,0.490875083630823,0.49739369105589626,0.6193011796518073,0.4797975437611966,0.8380057803468208,1.0,0.8885493495010308
57,ATABTC,-0.17680308847536022,0.556846996052638,12.0,76.0,-64.0,0.40435315602393684,-0.7404332266091007,-1.1447863826330376,70.58823529411768,55.850727387729286,14.737507906388394,54.435436374007516,-0.6201698203952024,2.346306541952044,0.47756534433869563,0.39779827988945965,0.48866515352190854,0.0,0.5601024584735211,0.46299401197604795,0.0,0.04847774119706565
58,ATAUSDT,0.15508109313113289,0.6517956187939133,96.0,0.0,96.0,1.331771597064117,1.1142836961605873,-0.21748790090352976,86.5384615384615,89.9831810104087,-3.444719471947195,61.77604912461753,-0.27155911290522866,2.346306541952044,0.4557950510430537,0.4629940119760479,0.2454821380948148,0.46299401197604795,0.4453513317520508,0.6329404060248854,0.0,0.49077727513589764
59,ATMUSDT,2.6435382233403653,0.7339071032146541,100.0,0.0,100.0,1.9234072023905684,2.7139805031728272,0.7905733007822587,87.03703703703695,88.54626239222519,-1.509225355188235,73.3663853193252,-0.12879215861005958,2.346306541952044,0.5347904274450132,0.7752155604571886,0.3441776466398739,0.34093715092010113,0.18693486775301002,0.5347904274450132,0.0,0.49848649649255977
60,ATOMBTC,-0.33243636363410695,-1.4609962313858715,8.0,92.0,-84.0,-0.03982247001198136,-1.9596286658145814,-1.9198061958026,28.51405622489963,19.812583668005416,8.701472556894213,37.67881247962003,-0.6458265267308004,2.346306541952044,0.5085057874430025,0.5257320721646369,0.4647150794269257,0.2564340673918812,0.4978227080397481,0.6329404060248854,0.0,0.3819195566522759
61,ATOMUSDT,1.2641184115657855,0.4323330193675383,96.0,0.0,96.0,1.3560411858147856,1.789908050909034,0.4338668650942483,81.45654834761318,86.31480115860937,-4.858252810996191,57.470902408450335,0.0743918940539036,2.346306541952044,0.5921841193252533,0.3102645729113721,0.252265707698331,0.2770333213901827,0.5176822334713373,0.7752155604571888,0.0,0.35258305713618937
62,AUCTIONBTC,0.04047564311646132,0.13613152437034584,20.0,28.000000000000004,-8.000000000000004,0.33841074276812105,0.48816587479366547,0.1497551320255444,56.398104265402836,57.63935906116003,-1.241254795757193,52.99345480121637,0.7925032834594974,2.346306541952044,0.4251700995753307,0.46802060937106554,0.5099379677854575,0.6718804310045187,0.5556513740370242,0.46299401197604795,1.0,0.618134984239112
63,AUCTIONUSDT,1.8569193750696036,0.5541880054167053,92.0,0.0,92.0,1.4284231156466438,3.990009248401357,2.561586132754713,62.07839562443026,71.77766139104548,-9.699265766615227,59.66720084284864,0.8610153231224676,2.346306541952044,0.22323593948492898,0.3300606164091181,0.2014975937733456,0.6014045068669719,0.4990117973629424,0.22323593948492898,0.0,0.10960403891270554
64,AUDIOBTC,-0.08050175892610119,1.2532114486450703,96.0,84.0,12.0,0.7737633399578483,-0.3644535822433066,-1.138216922201155,52.48226950354608,53.184922511163585,-0.7026530076175064,60.138398833690786,-0.5995059603211449,2.346306541952044,0.44910171306209845,0.4270231871125915,0.3472505280894004,0.6499819863095954,0.4876401959998694,0.7752155604571888,1.0,0.8236903004483123
65,AUDIOUSDT,2.9987238023921785,1.1476253908254355,100.0,0.0,100.0,2.5376140568917793,2.7650693483251274,0.22745529143334792,64.2570281124498,72.37049690767003,-8.113468795220228,75.96933715573186,-0.10586970153048131,2.346306541952044,0.2564340673918811,0.7752155604571888,0.23868617645242945,0.4963091340907632,0.10628178694158076,0.46299401197604795,0.0,0.48202952637919805
66,AVAXBTC,-0.02468355777421055,-0.1841223130898235,40.0,4.0,36.0,-0.4075861164408132,-1.0176479514990149,-0.6100618350582017,21.057786483839397,13.848954834803749,7.208831649035648,44.43774399434428,0.5754844240788104,2.346306541952044,0.41757137602970695,0.4404670189563689,0.5412466614973723,0.35558417070983467,0.4870858006803578,0.7752155604571888,1.0,0.5788654478956183
67,AVAXUSDT,0.9550808275666779,-0.37390095191928524,92.0,0.0,92.0,1.0643774299253357,4.11262412577571,3.0482466958503744,61.00502512562812,68.94472361809045,-7.939698492462327,57.040684417633344,0.8535439396748947,2.346306541952044,0.6247503838029389,0.46299401197604795,0.5719862928705746,0.4963091340907632,0.5149854642488725,0.22323593948492898,0.0,0.20830774355963638
68,AVABTC,-0.6717213460185334,0.2588147753532535,0.0,84.0,-84.0,-0.0177350360813735,-2.8443147518604524,-2.826579715779079,31.95876288659798,26.265432464210917,5.6933304223870635,32.80860719508948,-0.7049576372886285,2.346306541952044,0.4949899704567117,0.4557950510430537,0.4621202045217696,0.4528611311766659,0.5193681899774761,0.8733762566361686,1.0,0.7967894626251643
69,AVAUSDT,0.8134583821694457,0.5076296126433553,100.0,56.00000000000001,43.99999999999999,1.6895391565663658,-0.2410907513835383,-1.930629907949904,83.9041095890411,88.43887112960606,-4.534761540564958,56.99766272159457,0.2151399618610457,2.346306541952044,0.5476578866032488,0.4081934325836765,0.22323593948492898,0.46299401197604795,0.5125363256474981,1.0,1.0,0.8431742316228672
70,AXSBTC,-0.2943778968085347,-0.0980832157465015,0.0,88.0,-88.0,0.1565802992378209,-1.8232293382945555,-1.9798096375323764,34.19689119170982,26.07944732297064,8.117443868739176,40.13166777472715,-0.5023796401835272,2.346306541952044,0.508905986398283,0.4715784337643327,0.43713251922207147,0.4081934325836765,0.47074845177532254,0.0,0.0,0.04336032807225638
71,AXSUSDT,1.173902223375097,0.892555980307525,96.0,0.0,96.0,1.7119722047293817,1.6923544808528135,-0.01961772387656835,77.4193548387097,83.76572866620916,-6.3463738274994625,59.188188543123275,0.21946824546667845,2.346306541952044,0.44462728028734716,0.16078855431708536,0.2564340673918811,0.4081934325836765,0.4973721686805306,1.0,1.0,0.5904755268119806
72,BADGERBTC,1.8864768824578644,-0.16659124186324037,92.0,76.0,16.0,1.8158240295897168,0.7588724705618084,-1.0569515590279084,45.98540145985404,51.338199513381994,-5.352798053527955,61.185861658197325,-0.21438175263712478,2.346306541952044,0.06703193813503486,0.39875402260912624,0.3830082338954692,0.596451529956287,0.4594691876179998,0.7752155604571888,1.0,0.6876336155398758
73,BADGERUSDT,2.5352698566005305,-0.22303293415373218,96.0,0.0,96.0,4.084933659925419,6.161836658142512,2.0769029982170935,70.21927587965325,70.94808504937602,-0.7288091697227657,78.66026984655818,0.6988626224971358,2.346306541952044,0.4249596951487616,0.5,0.0,0.5835132938581213,0.0,0.7211789578410646,1.0,0.5929349487376555
74,BALBTC,-0.08373846679476274,0.2617485937013069,0.0,84.0,-84.0,0.10897471464492181,-1.3799529468791993,-1.4889276615241211,37.93103448275863,26.38453500522462,11.546499477534013,36.679204571896825,-0.695239381454698,2.346306541952044,0.44681196472766294,0.45859635149676753,0.4277263983942684,0.10310433112865372,0.5358984500622858,0.8733762566361686,0.0,0.41045989799851296
