,coin,base_date,base_price,max_date,max_price,pct_change
64,axs,2021-06-23,3.2188838429800386,2021-11-08,159.76122164236008,48.632490464288814
65,babydoge,2021-09-29,5.668457591039348e-10,2021-11-02,4.340774491693927e-09,6.657770075859416
66,badger,2020-12-29,5.335538058469863,2021-02-09,83.86567990513909,14.71831725049868
67,bake,2021-01-12,0.012940482374162166,2021-02-20,2.656665761850417,204.29882001577417
68,bake,2021-03-26,0.9143454843728838,2021-05-03,8.155555331446191,7.919555540912185
69,band,2020-06-28,1.0407449744511867,2020-09-02,15.353244456127605,13.752167757738912
70,bat,2017-11-21,0.154859896982822,2018-01-09,0.959505426969072,5.1959580605655855
71,bcd,2018-01-03,20.59039969787367,2018-01-13,147.1797900854071,6.147981207018825
72,bcd,2018-02-28,6.274120240086873,2018-03-06,50.5785041898176,7.06144961434741
73,bcd,2018-04-05,1.9785925283410843,2018-05-06,29.356052814408297,13.836835980079918
74,bcd,2021-03-26,1.0179462686435292,2021-05-09,10.00676648083133,8.830348407451712
75,bch,2017-11-06,605.3044806670371,2017-12-20,3785.8197654259397,5.254405652596557
76,bcn,2017-04-08,0.0001184144499252894,2017-05-21,0.005345991431745535,44.14644483944698
77,bcn,2017-11-12,0.0010305399014647935,2018-01-06,0.0179562734711485,16.424141894579463
78,bcn,2018-04-07,0.002029028258842504,2018-05-09,0.06750581541564442,32.27002229833622
79,bcn,2021-01-13,0.00013204203714198252,2021-02-13,0.0008243772814712553,5.243294175966224
80,bel,2022-05-13,0.2446582077646121,2022-06-08,1.861626171398122,6.609089383950729
81,bezoge,2021-09-30,1.5254178124535988e-10,2021-11-23,1.5221470924388624e-08,98.7855853007593
82,bfc,2021-07-16,0.0389715474025355,2021-08-19,0.633849852109493,15.264426084047525
83,bifi,2020-10-13,4.089882722652179,2020-12-17,94.64083767400416,22.140232640370705
84,bifi,2021-01-12,64.28384407170175,2021-03-17,3053.8630315040755,46.505918098143255
85,bitci,2021-02-01,0.001580487490355686,2021-04-06,0.11012906911134117,68.68044339696533
86,bnb,2017-09-24,0.08545453920539132,2018-01-06,24.36990480996209,284.1797579925935
87,bnb,2021-01-13,38.11427219614462,2021-02-20,338.06613613445165,7.86980431883068
88,bnt,2020-05-12,0.185901802557466,2020-08-09,2.615435396405746,13.068908210813406
89,bnt,2021-01-13,1.381639800480401,2021-03-09,9.215389542273773,5.66989293379472
90,boo,2021-07-21,1.9630634052135905,2021-09-07,25.356790294911857,11.916949206820409
91,bor,2021-09-29,84.97461039957173,2021-11-23,1285.9503571486293,14.133348080112063
92,boring,2021-10-01,0.009096764503262151,2021-11-23,0.13527533309781886,13.870708486441345
93,box,2021-01-16,0.0011669047493562928,2021-02-15,0.12749334512641708,108.25771379090457
94,box,2022-03-17,0.00800050860345757,2022-04-15,0.9008525168864412,111.59940605490016
95,brg.x,2021-11-27,0.041234467045852055,2022-01-06,0.4988874548795236,11.098797210711341
96,bsw,2022-03-14,0.28587945928693204,2022-04-02,1.7341854473536964,5.066142183419782
97,btc,2013-10-08,125.72,2013-11-30,1127.45,7.967944638880051
98,btm,2017-11-26,0.0960215541892782,2018-01-13,0.7259105905904663,6.559871288477038
99,btnt,2019-02-15,0.006605001410145589,2019-03-25,0.08609509646525268,12.034833926455583
100,btnt,2019-04-04,0.001627775892071064,2019-04-26,0.05745525192778056,34.29678268835808
101,btnt,2020-12-30,0.00162131705792256,2021-08-27,0.5018650827265579,308.5416040152023
102,btnt,2021-09-09,0.0020874746410532307,2022-03-31,0.42204111181230797,201.17783896017443
103,btr,2021-02-04,0.039697318062139775,2021-03-15,0.4545514777935892,10.450432925520607
104,bts,2014-07-28,0.00760539,2014-08-25,0.04843177332560338,5.368085440142239
105,bts,2017-04-11,0.00840491074992479,2017-06-11,0.3880326306388052,45.167370741239274
106,bts,2017-10-23,0.05089796726732231,2018-01-03,0.9239211957943468,17.1524183655862
107,bux,2021-02-02,0.04641743069763099,2021-04-12,0.7562432790087809,15.292226166826104
108,bux,2021-02-02,0.04641743069763099,2021-04-12,0.7562432790087809,15.292226166826104
109,bzrx,2020-07-15,0.1345110607049484,2020-08-31,1.3963421168867232,9.380872097571338
110,c98,2021-07-24,0.7423263699424979,2021-08-28,5.34346881347409,6.198274276431815
111,cake,2020-12-25,0.4777316336333148,2021-02-20,19.22064909743894,39.23315130141003
112,cate,2021-09-11,5.635444110912144e-08,2021-11-10,1.1286999346414916e-05,199.28588917348023
113,cdt,2021-08-03,0.01659289683317441,2021-11-09,0.21095188159328154,11.713384752174345
114,ceek,2021-07-28,0.0026721732891526982,2021-09-05,0.031782691419457415,10.893948475749932
115,ceek,2021-09-25,0.006193246234676343,2021-11-30,1.1221885719759537,180.19553614593187
116,celr,2021-02-02,0.008194251409630456,2021-03-28,0.09365339986933796,10.429158709881657
117,cfx,2021-01-05,0.12095915785380686,2021-03-27,1.5521771282715309,11.832241525255297
118,chess,2021-07-22,0.3920547083042106,2021-08-30,5.397677026406341,12.767662808472313
119,chr,2021-01-13,0.023065344979732973,2021-03-13,0.5752703783650102,23.94089634776709
120,chsb,2020-05-06,0.01899213751190784,2020-06-18,0.16603035038109154,7.7420570895188865
121,chz,2021-01-22,0.019032041859942023,2021-03-13,0.7315681772801559,37.438764619362
122,cocos,2020-12-29,0.00023662403185011895,2021-03-30,1.6395524944868578,6927.934824022329
123,cocos,2021-10-22,0.6231264093571387,2021-11-25,5.3929893769286465,7.654727669932071
124,coti,2021-01-13,0.04820171321597399,2021-03-31,0.5111366416634625,9.604117728621986
125,coval,2016-01-18,7.7292e-05,2016-02-29,0.000954537,11.3497515913678
126,coval,2017-03-31,1e-05,2017-04-01,0.00155,153.99999999999997
127,coval,2017-04-22,0.0009880000000000002,2017-06-06,0.017396000000000002,16.60728744939271
128,coval,2017-11-12,0.00356811,2018-01-06,0.0497662,12.947496013295552
129,coval,2020-06-29,0.00018268668942254183,2020-08-25,0.00928967176590842,49.850293446514016
130,coval,2020-09-04,0.001121821849921168,2020-09-30,0.009645668611021271,7.598217811231868
131,coval,2021-01-23,0.00098725206642612,2021-03-20,0.04139666747641114,40.931203675539756
132,coval,2021-11-11,0.00990096213807273,2021-12-11,0.17800957250534805,16.979017596768475
133,cre,2021-02-11,0.0039242950214829755,2021-04-03,0.039631838146001,9.099097526827705
134,cream,2020-08-08,16.09491847256559,2020-09-11,280.6520682496233,16.43730909404764
135,cream,2020-12-24,52.784105708741855,2021-02-05,317.5843230530368,5.016665789611739
136,cro,2019-02-15,0.01232938388440434,2019-03-16,0.10291566663174656,7.347186493392134
137,crv,2020-12-24,0.4202634808721991,2021-02-12,3.5338020472137814,7.408539423601263
138,ctc,2021-01-13,0.6588887606455671,2021-03-14,8.390010854952985,11.73357713179476
139,ctsi,2021-01-13,0.04475072878981448,2021-02-12,0.32131686176036617,6.180148132771855
140,ctx,2021-08-18,6.4488333393637065,2021-09-14,42.74249226551103,5.627941833232171
141,cult,2022-03-16,1.5500276144475364e-07,2022-04-04,5.82374526000994e-05,374.7188069249753
142,cuni,2020-12-12,0.05993723293262354,2021-03-08,0.6915747452143877,10.538316191403073
143,cxo,2019-04-14,0.00031143234688605216,2019-04-21,0.01195891669822338,37.39972571185403
144,cxo,2020-12-31,0.0075877532164946035,2021-02-14,0.09842628562761964,11.97172994683803
145,cxo,2021-03-01,0.048672486972015455,2021-04-11,0.3362193105480473,5.907789830861914
146,dag,2021-02-08,0.011945407443131894,2021-03-30,0.0938351460145787,6.855332391238773
147,dag,2021-06-30,0.06750984847124858,2021-08-26,0.4501607572703152,5.668075361804905
148,dash,2014-04-10,0.465174179998,2014-06-02,15.425635,32.1609871383367
149,dash,2017-01-29,15.378527121393487,2017-03-18,108.31312767627486,6.043140531032879
150,dashd,2019-12-10,0.054346359751715034,2019-12-18,0.672464217367533,11.373675448359938
151,dashd,2020-08-08,0.0006505672290875744,2020-09-08,0.03519732629738041,53.102519653110924
152,dashd,2020-09-24,0.0006752981447123737,2020-11-04,0.010923781253381644,15.176234658595657
153,dashd,2020-11-11,0.000746236510223624,2021-05-02,2.9852514399666656,3999.4092523857857
154,dawn,2021-02-08,0.13612283733772745,2021-04-30,9.481979410636336,68.65752107496172
155,dcr,2016-12-26,0.4315395020833544,2017-02-04,3.271560665379595,6.581138342110971
156,dcr,2017-02-21,1.774428761212992,2017-06-22,46.94712765965106,25.457600714022576
157,dent,2017-11-15,0.000370752361121771,2018-01-09,0.10060010672009452,270.34043439592045
158,dent,2021-01-01,0.00019119185283882086,2021-04-06,0.01935785510275109,100.24832630326674
159,dep,2021-10-28,0.006759548485155311,2021-11-25,0.07466934242878856,10.046498533558921
160,derc,2021-08-06,0.5089238813992594,2021-09-18,3.8484881278297203,6.562011272193605
161,dero,2018-04-18,0.3601616573952309,2018-05-22,4.522615148237263,11.55718107514781
162,dero,2018-09-21,0.2680029939493858,2018-10-31,2.3034859824119938,7.595000930650135
163,dexe,2021-01-13,2.8840791561335903,2021-03-15,29.60705775838539,9.265688337790543
164,dexe,2021-06-27,2.8004366785873125,2021-07-25,19.93510664563588,6.118570756505087
165,dext,2020-06-20,1.473555553757572e-05,2020-08-11,0.14307607655664825,9708.581440062015
166,dext,2020-12-27,0.06581743298778077,2021-03-14,0.8880054099431965,12.491948403822704
167,dfi,2020-11-04,0.2015489742962436,2021-02-22,3.9618022349507513,18.656772001863718
168,dfx,2021-09-29,0.3626211241197175,2021-11-13,2.9546258130797707,7.147969372309144
169,dfx,2022-03-24,0.3310526425653358,2022-04-30,2.468287690045562,6.455876717729044
170,dgb,2015-01-14,3.098662207874696e-05,2015-02-07,0.00020448481949208468,5.599132327893731
171,dgb,2015-08-25,4.4265659999999996e-05,2015-11-03,0.00044142850407183565,8.972256238172788
172,dgb,2017-03-10,0.00019787166,2017-06-08,0.061825985592418635,311.45498012407955
173,dgb,2017-11-12,0.007717832918431211,2018-01-06,0.13523546301224226,16.522465754510183
174,dgb,2020-03-13,0.002990621281631034,2020-05-08,0.024381430477583423,7.152630567881937
175,divi,2020-04-22,0.008634008245664761,2020-06-08,0.05280295019866953,5.115693742264204
176,dka,2021-02-02,0.02106341675699648,2021-03-16,0.5025726241366727,22.859976277103137
177,dnt,2017-11-17,0.0352532004151528,2018-01-06,0.42994941456314106,11.196039210622617
178,dnt,2020-10-07,0.00771957779373536,2020-11-10,0.07256080271589102,8.399581771787574
179,dodo,2020-12-18,0.15689218191933152,2021-02-22,6.907411228586668,43.026484583777524
180,doge,2014-01-08,0.000208132,2014-02-12,0.00188563,8.059779370783925
181,doge,2017-04-11,0.00039865022217616767,2017-06-05,0.003825539147430649,8.596229814065182
182,doge,2017-10-28,0.0009901384043010538,2018-01-07,0.01758609267957335,16.76124691576579
183,doge,2020-12-12,0.0030793343605252464,2021-02-09,0.07922705589521394,24.728630482887887
184,doge,2021-03-26,0.051008121907801525,2021-05-08,0.6818416367796407,12.367315072138643
185,dpx,2021-08-31,314.0048838456034,2021-11-26,2539.219696841005,7.086561157085514
186,dusk,2021-01-13,0.04949561964119688,2021-03-20,0.4297196987429621,7.681974321325435
187,dvi,2021-02-27,0.11514955295933114,2021-04-02,1.0515209292638312,8.13178472898814
188,dvi,2021-10-13,0.453936191752472,2021-11-22,2.8132900142983046,5.197545085438728
189,dvpn,2021-01-22,0.004717983940968945,2021-03-30,0.03656316834567595,6.749744128668415
190,dvpn,2021-09-10,0.006080667292025128,2021-09-27,0.10580816023833138,16.400748167409212
191,dvpn,2021-10-28,0.002789703818529893,2021-11-05,0.036504953731670016,12.085601951431263
192,dvpn,2022-01-26,0.0018572441637237191,2022-01-29,0.017664006755929544,8.510869438143091
193,dvpn,2022-02-25,0.001031723735474365,2022-03-16,0.012479018012465379,11.09530960991974
194,edg,2020-06-22,0.0031105202124669016,2020-08-09,0.02726706853779883,7.76607984365862
195,egld,2021-01-13,31.74842297313683,2021-02-10,196.71411879398806,5.196028034539952
196,elon,2021-09-12,5.015530974510619e-08,2021-11-01,2.2884129725448967e-06,44.62653454190231
197,emaid,2015-12-30,0.014029,2016-03-10,0.112426,7.013828498111056
198,enj,2017-11-12,0.018659642845012703,2018-01-06,0.4646093364356186,23.899154838850414
199,enj,2019-02-07,0.025057225931720474,2019-03-09,0.2099490065041711,7.378780918377409
200,enj,2021-01-31,0.3342216178885142,2021-04-10,3.4558803519951584,9.340086239268734
201,eos,2017-10-23,0.5024004667168285,2018-01-13,18.79358546389613,36.4075796280836
202,erg,2019-02-07,0.9120671183695434,2019-02-28,5.835027920481746,5.397586101900848
203,erg,2020-12-28,0.3799765956085247,2021-02-28,3.8043102067912016,9.011959291068116
204,erg,2021-04-10,2.432087788814465,2021-05-19,18.05563408409137,6.423923662267426
205,etc,2017-03-27,2.13,2017-06-17,24.0,10.267605633802818
206,etc,2021-03-26,11.059148058324638,2021-05-07,136.3819880721249,11.332051922341796
207,eth,2015-12-28,0.8421696130307879,2016-03-13,14.89359978457807,16.68479835193673
208,etn,2017-11-12,0.02555204514425341,2018-01-06,0.20785411769371173,7.134539388932537
209,ewt,2020-04-03,0.5436278471258101,2020-06-16,7.6842118736120595,13.135059331928826
210,exrd,2021-10-21,0.10174129916875772,2021-11-15,0.6238909880612571,5.132131132180773
211,farm,2021-06-23,44.000634525778935,2021-08-29,305.2231235774285,5.936789136497691
212,fct,2021-02-24,0.06473214172519823,2021-04-03,0.4079644324096484,5.302347203983217
213,feg,2021-04-12,2.2232348948358027e-13,2021-05-13,2.2613571971896243e-08,101713.72220242555
214,feg,2021-09-29,1.7533723340353824e-09,2021-10-30,1.2873411437362656e-08,6.342086553706781
215,feg,2021-04-12,2.2232348948358027e-13,2021-05-13,2.2613571971896243e-08,101713.72220242555
216,feg,2021-09-29,1.7533723340353824e-09,2021-10-30,1.2873411437362656e-08,6.342086553706781
217,fet,2020-06-28,0.026242197223252637,2020-08-18,0.15940471919727864,5.074366328442712
218,fet,2021-02-01,0.09824575247554844,2021-03-30,0.8230203763749133,7.377159883627009
219,fida,2021-07-21,1.2572004188748278,2021-09-10,7.99711719979302,5.361051968905879
220,firo,2017-10-15,9.57709,2017-12-26,139.766,13.593785795058832
221,flex,2021-07-01,0.19293212164667825,2021-09-15,2.9410136744892825,14.243774076538894
222,floki,2021-07-07,1.0627468827130752e-07,2021-11-05,0.00030954943390377283,2911.7296342994428
223,flow,2021-01-30,6.398993964937577,2021-03-05,39.243951594409936,5.1328314746727175
224,flux,2019-03-30,0.02549728709903401,2019-04-20,0.21812852308483874,7.5549698772895235
225,flux,2021-10-23,0.3472771489332305,2021-11-13,2.761804679315687,6.952739441104684
226,fox,2020-07-14,0.030769489956968894,2020-08-16,0.2888182293737165,8.386513386397647
227,fox,2020-10-18,0.0008869718463208492,2020-12-01,0.3716082983002142,417.9629015189624
228,fox,2020-12-16,0.1491987665528753,2021-01-11,0.9613217434396378,5.443228490759339
229,front,2020-12-31,0.2570447243701469,2021-02-18,4.098377691161628,14.94422021772337
230,fsn,2021-01-06,0.16664077395649582,2021-05-03,2.317342645188317,12.90621628889755
231,ftm,2020-12-30,0.016397269836606148,2021-02-25,0.6572506223531245,39.08293020133405
232,ftm,2021-07-21,0.16162073449323114,2021-10-28,3.1614956320928376,18.56120074572019
233,fun,2017-11-29,0.024399599999999997,2018-01-08,0.191066,6.830702142658078
234,fun,2020-12-24,0.003448917319032418,2021-02-04,0.047170644911776465,12.676942805056873
235,fuse,2020-05-31,0.024038358703688825,2020-07-06,0.20908234212256,7.6978626411159725
236,fuse,2021-01-26,0.025497941770679343,2021-03-21,0.4369362966492924,16.13613987273809
237,fuse,2021-10-17,0.08061718814888606,2021-11-15,0.6231878015066339,6.73021009310959
238,fuse,2021-12-23,0.21512179632122044,2022-01-20,2.0160155522241827,8.371507614290572
239,fx,2021-03-01,0.11926936782482706,2021-04-20,1.0613577696455463,7.898829506704357
240,gala,2020-12-24,0.00023280401819943008,2021-02-28,0.0327200727120193,139.5477146188682
241,gala,2021-08-16,0.01858148227810929,2021-09-19,0.1171406479047104,5.304160569725536
242,gala,2021-10-28,0.07519356834312384,2021-11-26,0.7192389817668723,8.565166245134634
243,gas,2021-01-22,1.6857709523012476,2021-04-19,19.902924755285834,10.806422888065743
244,get,2018-08-06,0.036045317063609986,2018-09-30,0.5303876807652191,13.714468451733467
245,get,2019-07-19,0.032766785071824435,2019-08-22,0.3663699239817227,10.181137337051645
246,get,2021-01-22,0.3051530475365609,2021-04-02,9.091323704661812,28.792668885512494
247,gfarm2,2021-01-27,21.62245412691049,2021-03-18,277.4708748507027,11.832533866050522
248,gfarm2,2021-07-21,85.7305009202913,2021-09-04,1115.7332283455337,12.01442562878405
249,gfarm2,2021-11-30,461.2446816737117,2022-01-12,4789.017806588588,9.382814148036896
250,glm,2017-03-18,0.0284,2017-06-19,0.734556,24.864647887323944
251,gmt,2022-03-11,0.11723373319105394,2022-04-30,3.8349931009797515,31.712368672333625
252,gns,2021-12-01,0.4806654441206091,2022-01-10,4.9192813769574455,9.234314609317108
253,grid,2018-08-05,0.17035966075645226,2018-08-17,1.9854421900544932,10.654415025473076
254,grid,2019-03-05,0.012636585425644279,2019-04-06,0.2788505401993974,21.066921625323495
255,grid,2020-06-16,0.0470309930626343,2020-07-19,0.3948716056026417,7.39598698408866
256,grid,2021-09-30,0.2493157962437208,2021-12-17,2.2074265175849965,7.853937659959209
257,grs,2014-11-28,7.700669200210494e-05,2014-12-17,0.0009411765166219103,11.222009440376738
258,grs,2015-01-14,8.607395e-05,2015-02-18,0.0006265952967543959,6.279732099600354
259,grs,2017-01-11,0.00089407635,2017-02-04,0.007834915400000001,7.763139076433463
260,grs,2017-03-14,0.00393908852,2017-04-12,0.03134683327,6.957890032387492
261,grs,2017-05-13,0.0197069625,2017-07-13,0.3164393438966218,15.057235806716626
262,grs,2017-10-21,0.07498096606644677,2017-11-01,0.971382698595278,11.955057123890032
263,grt,2021-01-13,0.2763008107431417,2021-02-14,2.3440286014267273,7.4836110148290995
264,gto,2020-12-12,0.006393707369281412,2021-01-29,0.05616939900206599,7.7851063174914845
265,gto,2021-02-27,0.017617194103591475,2021-04-12,0.13129515098459899,6.452670965226687
266,gxc,2021-11-19,0.5524465446394113,2021-12-04,3.7101717985094025,5.715892848838573
267,gxt,2021-11-19,0.08156778901844111,2021-12-12,0.523067062129189,5.412666916972976
268,gxt,2022-02-16,0.054531747766090766,2022-03-04,0.459731418549,7.4305278554609755
269,hbar,2020-01-10,0.010093457964821322,2020-02-13,0.06932368994721677,5.868180378699775
270,hc,2019-05-10,1.0479387749032545,2019-06-26,6.340342894662981,5.05029897404867
271,hero,2021-07-13,0.005584062903045707,2021-09-10,0.12790534540873996,21.90542703932951
272,hive,2020-04-09,0.09510953402351832,2020-04-27,0.9156570272939504,8.627394736972743
273,hoge,2021-09-30,7.65971457518133e-05,2021-11-01,0.0007656192623222424,8.995401980159526
274,hoo,2021-03-18,0.2781738302652957,2021-05-06,3.5768915191279085,11.858475995806687
275,hot,2021-01-22,0.0006122425179673856,2021-04-06,0.028577171871137192,45.676228834959005
276,htb,2021-03-09,0.01000477766641031,2021-05-11,0.09532916519896814,8.528364185345461
277,htr,2021-02-10,0.19280186430916416,2021-04-18,1.823059500312959,8.45561136996903
278,hunt,2020-07-29,0.0024938258853453798,2020-09-16,0.11432791926218032,44.84438710577687
279,hunt,2021-02-02,0.07700011132248925,2021-04-03,0.7301417526868328,8.482346715433668
280,hydra,2021-02-03,1.4205275998914604,2021-04-04,47.773594489929934,32.63088087382478
281,ichi,2020-11-23,0.4003301508637784,2021-03-23,19.00196694787521,46.46574023184447
282,ichi,2022-02-22,16.902681093632822,2022-04-10,132.7104996511404,6.851446697478778
283,icx,2017-11-10,0.92917218314935,2018-01-09,13.164521786565082,13.168011080513686
284,icx,2020-12-24,0.3534906268293384,2021-02-20,2.300183721717234,5.507057180975095
285,idex,2021-07-21,0.029811860862368988,2021-09-12,0.6683894913227632,21.42025395222678
286,ilv,2021-06-23,30.980932838500586,2021-09-04,607.7427938310943,18.61667187360611
287,index,2020-11-06,1.3504068473546165,2020-11-17,12.84693066602701,8.513377906216592
288,index,2021-01-02,4.160729886902845,2021-02-03,33.81238028645937,7.126550198053966
289,inj,2020-11-27,1.0562791215532816,2021-02-20,17.11796883407083,15.205914217918538
290,inv,2021-09-22,108.33324013190878,2021-10-18,1452.6370895062162,12.408969285303897
291,ion,2021-11-29,1978.1638831977,2022-01-17,21814.34542723368,10.027572393026816
292,iotx,2021-07-21,0.016868725488478502,2021-08-13,0.11261856787866252,5.676175266209772
293,iq,2021-01-28,0.0035728081197737554,2021-04-03,0.040765670008564014,10.409980228981752
294,iris,2020-06-21,0.018857719513814455,2020-08-13,0.14272226538469493,6.568373539554556
295,jasmy,2021-08-23,0.01141435997747945,2021-11-03,0.274600060777584,23.05742076817012
296,jewel,2021-09-25,1.227295987829958,2022-01-05,21.25800773806489,16.321011352487357
297,joe,2021-08-12,0.028149901859797714,2021-09-23,4.4275343051437615,156.2841826303823
298,jst,2020-06-29,0.00511795082633611,2020-08-13,0.07686423613281078,14.018556985205956
299,kai,2020-05-12,0.0004449781575199996,2020-05-29,0.004582605330103535,9.298494999493474
300,kai,2020-06-30,0.0023111132127511475,2020-08-18,0.04298784755451498,17.600494046478268
301,kcs,2017-12-03,0.423941,2018-01-10,20.1674,46.57124222474354
302,kcs,2019-02-13,0.3469969382608556,2019-04-03,2.0997789714160158,5.0512896221507955
303,kcs,2021-01-22,1.051071676283558,2021-02-22,6.798033717838553,5.467716589867066
304,kda,2021-09-30,1.4007824734975138,2021-11-12,24.523141824629988,16.50674518606726
305,key,2021-01-05,0.001984652403928618,2021-04-05,0.027046302704039557,12.62772778270967
306,kin,2017-12-10,5.6598400000000003e-05,2018-01-07,0.00122572,20.656442584949396
307,kin,2020-10-16,4.1771548983947666e-06,2020-10-27,3.588972764304195e-05,7.591907294803448
308,kiro,2021-04-08,0.005834640319188397,2021-06-25,0.6410272089846557,108.86576274059394
