,Unnamed: 0,coin,base_date,base_price,max_date,max_price,pct_change,pump_length,date_listing,pump_to_listing,state
91,91,bor,05-10-2021,84.97461039957173,23-11-2021,1285.9503571486293,14.133348080112064,55,25-10-2020,345,bearish
92,92,boring,16-10-2021,0.009096764503262151,23-11-2021,0.13527533309781886,13.870708486441345,53,18-06-2021,120,bearish
93,93,box,16-01-2021,0.0011669047493562928,15-02-2021,0.12749334512641708,108.25771379090456,30,27-10-2018,812,bearish
94,94,box,17-03-2022,0.00800050860345757,15-04-2022,0.9008525168864412,111.59940605490014,29,27-10-2018,1237,bearish
96,96,bsw,21-03-2022,0.28587945928693204,02-04-2022,1.7341854473536964,5.066142183419783,19,04-07-2021,260,bearish
97,97,btc,06-11-2013,125.72,30-11-2013,1127.45,7.967944638880051,53,28-04-2013,192,bullish
99,99,btnt,20-02-2019,0.0066050014101455895,25-03-2019,0.08609509646525268,12.034833926455587,38,25-10-2018,118,bearish
100,100,btnt,08-04-2019,0.001627775892071064,26-04-2019,0.05745525192778056,34.29678268835808,22,25-10-2018,165,bearish
103,103,btr,04-03-2021,0.039697318062139775,15-03-2021,0.4545514777935892,10.450432925520607,39,06-07-2019,607,bearish
105,105,bts,04-05-2017,0.00840491074992479,11-06-2017,0.3880326306388052,45.16737074123928,61,21-07-2014,1018,bullish
106,106,bts,30-10-2017,0.05089796726732231,03-01-2018,0.9239211957943468,17.1524183655862,72,21-07-2014,1197,bearish
107,107,bux,05-02-2021,0.04641743069763099,12-04-2021,0.7562432790087809,15.292226166826104,69,02-02-2018,1099,bearish
108,108,bux,05-02-2021,0.04641743069763099,12-04-2021,0.7562432790087809,15.292226166826104,69,02-02-2018,1099,bearish
111,111,cake,24-01-2021,0.4777316336333148,20-02-2021,19.22064909743894,39.23315130141003,57,29-09-2020,117,bullish
112,112,cate,02-10-2021,5.635444110912143e-08,10-11-2021,1.1286999346414916e-05,199.28588917348026,60,10-05-2021,145,bearish
114,114,ceek,28-07-2021,0.0026721732891526982,05-09-2021,0.031782691419457415,10.893948475749932,39,13-06-2018,1141,bearish
115,115,ceek,03-10-2021,0.006193246234676343,30-11-2021,1.1221885719759537,180.1955361459319,66,13-06-2018,1208,bearish
116,116,celr,09-02-2021,0.008194251409630456,28-03-2021,0.09365339986933796,10.429158709881657,54,26-03-2019,686,bullish
119,119,chr,10-02-2021,0.023065344979732973,13-03-2021,0.5752703783650102,23.94089634776709,59,29-05-2019,623,bullish
120,120,chsb,08-05-2020,0.01899213751190784,18-06-2020,0.16603035038109154,7.7420570895188865,43,15-02-2018,813,bearish
121,121,chz,12-02-2021,0.019032041859942023,13-03-2021,0.7315681772801559,37.438764619362004,50,02-07-2019,591,bullish
123,123,cocos,30-10-2021,0.6231264093571387,25-11-2021,5.392989376928647,7.654727669932071,34,03-08-2019,819,bullish
124,124,coti,08-02-2021,0.04820171321597399,31-03-2021,0.5111366416634625,9.604117728621986,77,05-06-2019,614,bullish
125,125,coval,27-01-2016,7.7292e-05,29-02-2016,0.000954537,11.3497515913678,42,23-01-2015,369,bullish
126,126,coval,31-03-2017,1e-05,01-04-2017,0.00155,153.99999999999997,1,23-01-2015,798,bearish
127,127,coval,09-05-2017,0.0009880000000000002,06-06-2017,0.017396000000000002,16.60728744939271,45,23-01-2015,837,bearish
128,128,coval,03-12-2017,0.00356811,06-01-2018,0.0497662,12.947496013295552,55,23-01-2015,1045,bullish
129,129,coval,29-06-2020,0.00018268668942254183,25-08-2020,0.009289671765908421,49.85029344651402,57,23-01-2015,1984,bearish
130,130,coval,08-09-2020,0.001121821849921168,30-09-2020,0.009645668611021271,7.5982178112318675,26,23-01-2015,2055,bullish
131,131,coval,13-02-2021,0.00098725206642612,20-03-2021,0.04139666747641114,40.931203675539756,56,23-01-2015,2213,bullish
132,132,coval,15-11-2021,0.00990096213807273,11-12-2021,0.17800957250534805,16.979017596768475,30,23-01-2015,2488,bearish
133,133,cre,18-02-2021,0.0039242950214829755,03-04-2021,0.039631838146001,9.099097526827704,51,17-05-2019,643,bullish
135,135,cream,14-01-2021,52.784105708741855,05-02-2021,317.5843230530368,5.016665789611738,43,05-08-2020,162,bullish
137,137,crv,15-01-2021,0.4202634808721991,12-02-2021,3.533802047213781,7.408539423601263,50,14-08-2020,154,bullish
138,138,ctc,10-02-2021,0.6588887606455671,14-03-2021,8.390010854952985,11.73357713179476,60,06-02-2020,370,bullish
139,139,ctsi,10-02-2021,0.04475072878981448,12-02-2021,0.32131686176036617,6.180148132771856,30,24-04-2020,292,bullish
140,140,ctx,03-09-2021,6.4488333393637065,14-09-2021,42.74249226551103,5.62794183323217,27,22-04-2021,134,bullish
143,143,cxo,19-04-2019,0.00031143234688605216,21-04-2019,0.01195891669822338,37.39972571185403,7,02-02-2018,441,bearish
144,144,cxo,03-01-2021,0.0075877532164946035,14-02-2021,0.09842628562761964,11.971729946838028,45,02-02-2018,1066,bearish
145,145,cxo,07-03-2021,0.048672486972015455,11-04-2021,0.3362193105480473,5.907789830861915,41,02-02-2018,1129,bullish
146,146,dag,10-02-2021,0.011945407443131894,30-03-2021,0.0938351460145787,6.855332391238773,50,20-06-2018,966,bullish
147,147,dag,05-07-2021,0.06750984847124858,26-08-2021,0.4501607572703152,5.668075361804905,57,20-06-2018,1111,bullish
149,149,dash,28-02-2017,15.378527121393487,18-03-2017,108.31312767627486,6.043140531032879,48,14-02-2014,1110,bullish
151,151,dashd,13-08-2020,0.0006505672290875744,08-09-2020,0.03519732629738041,53.10251965311093,31,02-10-2019,316,bearish
152,152,dashd,25-09-2020,0.0006752981447123738,04-11-2020,0.010923781253381644,15.176234658595655,41,02-10-2019,359,bearish
154,154,dawn,21-02-2021,0.13612283733772745,30-04-2021,9.481979410636336,68.65752107496172,81,02-06-2020,264,bullish
155,155,dcr,03-01-2017,0.4315395020833544,04-02-2017,3.271560665379595,6.581138342110971,40,10-02-2016,328,bearish
159,159,dep,04-11-2021,0.006759548485155311,25-11-2021,0.07466934242878856,10.04649853355892,28,14-04-2020,569,bullish
162,162,dero,01-10-2018,0.2680029939493858,31-10-2018,2.3034859824119938,7.595000930650135,40,28-03-2018,187,bearish
163,163,dexe,20-01-2021,2.8840791561335903,15-03-2021,29.60705775838539,9.265688337790543,61,06-10-2020,106,bullish
164,164,dexe,04-07-2021,2.8004366785873125,25-07-2021,19.93510664563588,6.118570756505088,28,06-10-2020,271,bearish
166,166,dext,19-01-2021,0.06581743298778077,14-03-2021,0.8880054099431965,12.491948403822706,77,10-06-2020,223,bullish
168,168,dfx,07-10-2021,0.3626211241197175,13-11-2021,2.9546258130797707,7.147969372309143,45,03-03-2021,218,bearish
169,169,dfx,12-04-2022,0.3310526425653358,30-04-2022,2.468287690045562,6.455876717729044,37,03-03-2021,405,bullish
170,170,dgb,23-01-2015,3.098662207874696e-05,07-02-2015,0.00020448481949208468,5.599132327893732,24,06-02-2014,351,bearish
171,171,dgb,22-09-2015,4.426566e-05,03-11-2015,0.00044142850407183565,8.972256238172788,70,06-02-2014,593,bullish
172,172,dgb,07-04-2017,0.00019787166,08-06-2017,0.061825985592418635,311.45498012407955,90,06-02-2014,1156,bullish
173,173,dgb,27-11-2017,0.007717832918431211,06-01-2018,0.13523546301224226,16.522465754510186,55,06-02-2014,1390,bullish
174,174,dgb,23-04-2020,0.002990621281631034,08-05-2020,0.024381430477583423,7.152630567881937,56,06-02-2014,2268,bullish
175,175,divi,30-05-2020,0.008634008245664761,08-06-2020,0.052802950198669533,5.115693742264204,47,12-10-2018,596,bullish
176,176,dka,18-02-2021,0.02106341675699648,16-03-2021,0.5025726241366727,22.859976277103137,42,24-07-2020,209,bullish
178,178,dnt,05-11-2020,0.00771957779373536,10-11-2020,0.07256080271589102,8.399581771787574,34,28-10-2017,1104,bullish
181,181,doge,05-05-2017,0.00039865022217616767,05-06-2017,0.003825539147430649,8.596229814065182,55,15-12-2013,1237,bullish
182,182,doge,21-11-2017,0.0009901384043010538,07-01-2018,0.01758609267957335,16.76124691576579,71,15-12-2013,1437,bullish
183,183,doge,02-01-2021,0.0030793343605252464,09-02-2021,0.07922705589521394,24.728630482887894,59,15-12-2013,2575,bullish
184,184,doge,13-04-2021,0.051008121907801525,08-05-2021,0.6818416367796407,12.367315072138645,43,15-12-2013,2676,bullish
185,185,dpx,26-09-2021,314.0048838456034,26-11-2021,2539.219696841005,7.086561157085514,87,25-06-2021,93,bullish
186,186,dusk,09-02-2021,0.04949561964119688,20-03-2021,0.4297196987429621,7.681974321325434,66,07-07-2019,583,bullish
187,187,dvi,14-03-2021,0.11514955295933114,02-04-2021,1.0515209292638312,8.131784728988139,34,03-11-2020,131,bearish
188,188,dvi,26-10-2021,0.4539361917524721,22-11-2021,2.8132900142983046,5.197545085438728,40,03-11-2020,357,bullish
189,189,dvpn,13-02-2021,0.004717983940968945,30-03-2021,0.03656316834567595,6.749744128668415,67,03-04-2018,1047,bullish
190,190,dvpn,10-09-2021,0.006080667292025128,27-09-2021,0.10580816023833138,16.400748167409212,17,03-04-2018,1256,bearish
191,191,dvpn,29-10-2021,0.002789703818529893,05-11-2021,0.036504953731670016,12.085601951431265,8,03-04-2018,1305,bearish
192,192,dvpn,28-01-2022,0.0018572441637237191,29-01-2022,0.017664006755929544,8.510869438143091,3,03-04-2018,1396,bearish
193,193,dvpn,25-02-2022,0.001031723735474365,16-03-2022,0.012479018012465379,11.095309609919742,19,03-04-2018,1424,bearish
194,194,edg,27-06-2020,0.0031105202124669016,09-08-2020,0.02726706853779883,7.76607984365862,48,22-02-2020,126,bearish
195,195,egld,25-01-2021,31.74842297313683,10-02-2021,196.71411879398806,5.196028034539952,28,03-09-2020,144,bullish
196,196,elon,15-09-2021,5.015530974510619e-08,01-11-2021,2.2884129725448967e-06,44.626534541902316,50,23-04-2021,145,bearish
197,197,emaid,10-02-2016,0.014029,10-03-2016,0.112426,7.013828498111056,71,28-04-2014,653,bullish
199,199,enj,25-02-2019,0.025057225931720474,09-03-2019,0.2099490065041711,7.378780918377409,30,10-11-2017,472,bullish
200,200,enj,11-02-2021,0.3342216178885142,10-04-2021,3.4558803519951584,9.340086239268734,69,10-11-2017,1189,bullish
201,201,eos,30-10-2017,0.5024004667168285,13-01-2018,18.79358546389613,36.4075796280836,82,09-07-2017,113,bearish
202,202,erg,27-02-2019,0.9120671183695434,28-02-2019,5.835027920481746,5.397586101900848,21,02-02-2018,390,bearish
203,203,erg,16-01-2021,0.3799765956085247,28-02-2021,3.8043102067912016,9.011959291068118,62,02-02-2018,1079,bullish
204,204,erg,13-04-2021,2.432087788814465,19-05-2021,18.05563408409137,6.423923662267426,39,02-02-2018,1166,bullish
205,205,etc,26-04-2017,2.13,17-06-2017,24.0,10.267605633802818,82,24-07-2016,276,bullish
206,206,etc,15-04-2021,11.059148058324638,07-05-2021,136.3819880721249,11.332051922341796,42,24-07-2016,1726,bullish
207,207,eth,23-01-2016,0.8421696130307879,13-03-2016,14.89359978457807,16.68479835193673,76,07-08-2015,169,bullish
210,210,exrd,05-11-2021,0.10174129916875772,15-11-2021,0.6238909880612571,5.132131132180773,25,18-11-2020,352,bullish
211,211,farm,13-07-2021,44.00063452577894,29-08-2021,305.2231235774285,5.9367891364976915,67,02-09-2020,314,bullish
212,212,fct,09-03-2021,0.06473214172519823,03-04-2021,0.4079644324096484,5.302347203983217,38,10-11-2019,485,bullish
214,214,feg,05-10-2021,1.7533723340353824e-09,30-10-2021,1.2873411437362656e-08,6.342086553706781,31,26-03-2021,193,bearish
216,216,feg,05-10-2021,1.7533723340353824e-09,30-10-2021,1.2873411437362656e-08,6.342086553706781,31,26-03-2021,193,bearish
217,217,fet,28-07-2020,0.02624219722325264,18-08-2020,0.15940471919727864,5.074366328442712,51,01-03-2019,515,bullish
218,218,fet,03-02-2021,0.09824575247554844,30-03-2021,0.8230203763749133,7.377159883627008,57,01-03-2019,705,bullish
219,219,fida,16-08-2021,1.2572004188748278,10-09-2021,7.99711719979302,5.361051968905879,51,22-12-2020,237,bullish
220,220,firo,13-11-2017,9.57709,26-12-2017,139.766,13.593785795058832,72,06-10-2016,403,bullish
221,221,flex,27-07-2021,0.19293212164667825,15-09-2021,2.9410136744892825,14.243774076538894,76,30-07-2019,728,bullish
224,224,flux,07-04-2019,0.02549728709903401,20-04-2019,0.21812852308483874,7.5549698772895235,21,31-07-2018,250,bearish
225,225,flux,24-10-2021,0.3472771489332305,13-11-2021,2.761804679315687,6.952739441104684,21,31-07-2018,1181,bearish
227,227,fox,16-11-2020,0.0008869718463208492,01-12-2020,0.3716082983002142,417.9629015189624,44,19-06-2020,150,bullish
228,228,fox,03-01-2021,0.1491987665528753,11-01-2021,0.9613217434396378,5.443228490759339,26,19-06-2020,198,bearish
229,229,front,13-01-2021,0.2570447243701469,18-02-2021,4.098377691161628,14.94422021772337,49,15-09-2020,120,bullish
231,231,ftm,06-01-2021,0.016397269836606148,25-02-2021,0.6572506223531245,39.082930201334044,57,30-10-2018,799,bearish
233,233,fun,12-12-2017,0.0243996,08-01-2018,0.191066,6.830702142658078,40,15-07-2017,150,bullish
234,234,fun,01-01-2021,0.003448917319032418,04-02-2021,0.04717064491177648,12.676942805056873,42,15-07-2017,1266,bullish
235,235,fuse,06-06-2020,0.024038358703688825,06-07-2020,0.20908234212256,7.697862641115972,36,14-01-2020,144,bullish
236,236,fuse,28-01-2021,0.025497941770679343,21-03-2021,0.4369362966492924,16.136139872738088,54,14-01-2020,380,bearish
237,237,fuse,05-11-2021,0.08061718814888606,15-11-2021,0.6231878015066339,6.73021009310959,29,14-01-2020,661,bullish
238,238,fuse,31-12-2021,0.21512179632122044,20-01-2022,2.0160155522241827,8.371507614290572,28,14-01-2020,717,bearish
239,239,fx,13-03-2021,0.11926936782482706,20-04-2021,1.0613577696455463,7.898829506704358,50,25-04-2019,688,bullish
240,240,gala,29-12-2020,0.00023280401819943008,28-02-2021,0.0327200727120193,139.54771461886818,66,16-09-2020,104,bearish
241,241,gala,13-09-2021,0.01858148227810929,19-09-2021,0.1171406479047104,5.3041605697255365,34,16-09-2020,362,bullish
242,242,gala,15-11-2021,0.07519356834312384,26-11-2021,0.7192389817668723,8.565166245134634,29,16-09-2020,425,bullish
243,243,gas,10-02-2021,1.6857709523012476,19-04-2021,19.902924755285834,10.806422888065743,87,25-09-2017,1234,bullish
244,244,get,05-02-2019,0.03604531706360999,30-09-2018,0.5303876807652191,13.714468451733467,55,12-01-2018,389,bearish
245,245,get,21-08-2019,0.032766785071824435,22-08-2019,0.3663699239817227,10.181137337051645,34,12-01-2018,586,bearish
246,246,get,09-02-2021,0.3051530475365609,02-04-2021,9.091323704661812,28.79266888551249,70,12-01-2018,1124,bullish
248,248,gfarm2,07-08-2021,85.7305009202913,04-09-2021,1115.7332283455337,12.014425628784052,45,19-01-2021,200,bullish
249,249,gfarm2,04-12-2021,461.2446816737117,12-01-2022,4789.017806588588,9.382814148036896,43,19-01-2021,319,bearish
253,253,grid,09-08-2018,0.17035966075645226,17-08-2018,1.9854421900544927,10.654415025473076,12,10-11-2017,272,bearish
254,254,grid,07-03-2019,0.012636585425644279,06-04-2019,0.2788505401993974,21.06692162532349,32,10-11-2017,482,bearish
255,255,grid,10-07-2020,0.0470309930626343,19-07-2020,0.3948716056026417,7.39598698408866,33,10-11-2017,973,bullish
256,256,grid,22-10-2021,0.2493157962437208,17-12-2021,2.2074265175849965,7.853937659959209,78,10-11-2017,1442,bullish
257,257,grs,16-12-2014,7.700669200210494e-05,17-12-2014,0.0009411765166219103,11.222009440376738,19,11-04-2014,249,bearish
258,258,grs,17-01-2015,8.607395e-05,18-02-2015,0.0006265952967543959,6.279732099600353,35,11-04-2014,281,bearish
259,259,grs,14-01-2017,0.00089407635,04-02-2017,0.007834915400000001,7.763139076433463,24,11-04-2014,1009,bearish
260,260,grs,19-03-2017,0.00393908852,12-04-2017,0.03134683327,6.957890032387493,29,11-04-2014,1073,bearish
261,261,grs,19-05-2017,0.0197069625,13-07-2017,0.3164393438966218,15.057235806716626,61,11-04-2014,1134,bearish
262,262,grs,22-10-2017,0.07498096606644677,01-11-2017,0.9713826985952779,11.955057123890032,11,11-04-2014,1290,bearish
264,264,gto,13-12-2020,0.006393707369281412,29-01-2021,0.05616939900206599,7.7851063174914845,48,20-12-2017,1089,bullish
265,265,gto,10-03-2021,0.017617194103591475,12-04-2021,0.131295150984599,6.452670965226687,44,20-12-2017,1176,bearish
266,266,gxc,02-12-2021,0.5524465446394113,04-12-2021,3.7101717985094025,5.715892848838572,15,12-11-2017,1481,bearish
267,267,gxt,25-11-2021,0.08156778901844111,12-12-2021,0.523067062129189,5.412666916972977,23,24-08-2020,458,bearish
268,268,gxt,23-02-2022,0.054531747766090766,04-03-2022,0.459731418549,7.430527855460975,16,24-08-2020,548,bearish
269,269,hbar,04-02-2020,0.010093457964821322,13-02-2020,0.06932368994721677,5.868180378699776,34,18-09-2019,139,bullish
270,270,hc,31-05-2019,1.0479387749032545,26-06-2019,6.340342894662981,5.05029897404867,47,21-11-2017,556,bullish
273,273,hoge,05-10-2021,7.65971457518133e-05,01-11-2021,0.0007656192623222424,8.995401980159526,32,13-03-2021,206,bearish
275,275,hot,08-02-2021,0.0006122425179673856,06-04-2021,0.028577171871137192,45.67622883495901,74,30-04-2018,1015,bearish
276,276,htb,04-04-2021,0.01000477766641031,11-05-2021,0.09532916519896814,8.528364185345461,63,13-09-2018,934,bullish
277,277,htr,11-02-2021,0.19280186430916416,18-04-2021,1.823059500312959,8.45561136996903,67,06-10-2020,128,bearish
278,278,hunt,04-08-2020,0.00249382588534538,16-09-2020,0.11432791926218032,44.84438710577686,49,16-04-2019,476,bullish
279,279,hunt,18-02-2021,0.07700011132248925,03-04-2021,0.7301417526868328,8.482346715433668,60,16-04-2019,674,bullish
282,282,ichi,18-03-2022,16.902681093632822,10-04-2022,132.7104996511404,6.851446697478777,47,18-11-2020,485,bullish
284,284,icx,06-01-2021,0.3534906268293384,20-02-2021,2.300183721717234,5.507057180975095,58,28-10-2017,1166,bullish
285,285,idex,05-09-2021,0.029811860862368988,12-09-2021,0.6683894913227632,21.420253952226783,53,23-01-2018,1321,bullish
288,288,index,07-01-2021,4.160729886902845,03-02-2021,33.81238028645937,7.126550198053965,32,07-10-2020,92,bearish
290,290,inv,26-09-2021,108.33324013190878,18-10-2021,1452.6370895062162,12.408969285303895,26,05-03-2021,205,bearish
291,291,ion,29-11-2021,1978.1638831977,17-01-2022,21814.345427233682,10.027572393026817,49,28-06-2021,154,bearish
292,292,iotx,10-08-2021,0.016868725488478502,13-08-2021,0.11261856787866252,5.676175266209773,23,26-05-2018,1172,bullish
293,293,iq,04-02-2021,0.0035728081197737554,03-04-2021,0.04076567000856402,10.409980228981752,65,17-07-2018,933,bullish
294,294,iris,08-07-2020,0.018857719513814455,13-08-2020,0.14272226538469493,6.568373539554557,53,26-03-2019,470,bullish
295,295,jasmy,25-08-2021,0.01141435997747945,03-11-2021,0.274600060777584,23.05742076817012,72,04-02-2021,202,bearish
302,302,kcs,19-02-2019,0.3469969382608556,03-04-2019,2.099778971416016,5.051289622150796,49,08-11-2017,468,bearish
303,303,kcs,09-02-2021,1.051071676283558,22-02-2021,6.798033717838553,5.4677165898670665,31,08-11-2017,1189,bullish
304,304,kda,20-10-2021,1.4007824734975138,12-11-2021,24.523141824629988,16.50674518606726,43,24-01-2020,635,bullish
305,305,key,02-02-2021,0.001984652403928618,05-04-2021,0.02704630270403956,12.62772778270967,90,15-01-2018,1114,bullish
307,307,kin,20-10-2020,4.177154898394767e-06,27-10-2020,3.588972764304195e-05,7.591907294803447,11,22-10-2017,1094,bearish
308,308,kiro,03-05-2021,0.0058346403191883965,25-06-2021,0.6410272089846557,108.86576274059392,78,02-10-2020,213,bullish
309,309,kishu,04-10-2021,4.3222732884016076e-10,29-10-2021,9.668927626266653e-09,21.37000527526166,30,20-04-2021,167,bearish
310,310,klay,17-02-2021,0.5150729090668896,30-03-2021,4.244706944083726,7.240982721792672,57,12-10-2019,494,bullish
311,311,klv,03-02-2021,0.003941488821924447,12-03-2021,0.145947801102975,36.028596983744706,65,26-08-2020,161,bullish
317,317,koin,24-02-2021,0.023126903780294042,11-03-2021,0.15678053290062555,5.7791406229750075,36,15-11-2020,101,bullish
318,318,koin,02-11-2021,0.13150860831919756,15-11-2021,1.5109022496381932,10.488998849192694,38,15-11-2020,352,bullish
